MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e+02,   -2.113018e-02,    6.640685e-03,    9.542143e-02,   -1.020206e-01,   -1.494286e-01,    1.236993e-01,    5.704232e-02,   -3.684856e-02,    8.273604e-01,    6.090184e-01,    1.774293e-01,    1.255625e-01,   -1.330374e+00,   -5.126369e-01,    1.006394e+00,    7.284938e-02,   -1.479500e-02,    1.130400e-02,    9.690600e-02,   -1.009700e-01,   -1.605600e-01,    1.194100e-01,    7.666700e-02,   -3.542800e-02,    7.657100e-03,    7.657100e-03,    8.367100e-03,    8.367100e-03,    8.367100e-03,    8.367100e-03,    1.950000e-02,    1.950000e-02,
         1,    1.584800e+02,   -2.385499e-02,    5.764499e-03,    1.205847e-01,   -1.342472e-01,   -1.819727e-01,    1.577045e-01,    6.699585e-02,   -4.275045e-02,    4.539975e-01,    1.050417e+00,    4.603793e-01,   -2.898887e-01,   -1.591311e+00,   -4.575283e-01,    9.502510e-01,    2.959322e-01,   -1.917700e-02,    1.658800e-02,    1.255600e-01,   -1.373800e-01,   -1.991700e-01,    1.527600e-01,    8.913100e-02,   -3.585700e-02,    1.030400e-02,    1.030400e-02,    1.080700e-02,    1.080700e-02,    1.080700e-02,    1.080700e-02,    2.329400e-02,    2.329400e-02,
         1,    2.511800e+02,   -2.553565e-02,    4.271755e-03,    1.540946e-01,   -1.749470e-01,   -2.234780e-01,    1.989791e-01,    7.691804e-02,   -5.066037e-02,    2.240387e-01,    1.219445e+00,    3.865690e-01,   -2.164168e-01,   -8.492610e-01,   -7.424380e-01,    7.255826e-01,    7.842348e-01,   -2.268700e-02,    1.977700e-02,    1.592800e-01,   -1.778500e-01,   -2.348700e-01,    1.890200e-01,    9.586300e-02,   -3.018400e-02,    1.271500e-02,    1.271500e-02,    1.341400e-02,    1.341400e-02,    1.341400e-02,    1.341400e-02,    2.611000e-02,    2.611000e-02,
         2,    1.000000e+02,   -1.806351e-03,   -9.700265e-04,    1.332408e-01,   -1.391887e-01,   -1.102189e-01,    1.286843e-01,   -1.298918e-02,    1.021469e-02,   -2.949546e-01,    3.455257e-01,   -6.617596e-02,    3.359126e-01,   -2.868908e-01,   -5.168911e-01,   -5.092203e-01,   -4.020865e-02,   -2.835300e-03,    2.353400e-04,    1.326500e-01,   -1.361900e-01,   -1.127800e-01,    1.240700e-01,   -1.741400e-02,    9.865300e-03,    3.488500e-03,    3.488500e-03,    8.927000e-03,    8.927000e-03,    8.927000e-03,    8.927000e-03,    8.689400e-03,    8.689400e-03,
         2,    1.584800e+02,    1.020325e-03,    2.920011e-03,    1.668802e-01,   -1.754027e-01,   -1.417696e-01,    1.656959e-01,   -1.678282e-02,    8.789976e-03,   -9.494005e-01,   -4.297938e-01,   -4.475244e-01,    3.738643e-02,    2.384024e-02,   -3.878891e-01,   -6.376284e-01,   -2.772023e-01,   -2.827500e-03,    1.178100e-03,    1.618200e-01,   -1.749800e-01,   -1.415000e-01,    1.613100e-01,   -2.370300e-02,    5.781500e-03,    4.052900e-03,    4.052900e-03,    1.130700e-02,    1.130700e-02,    1.130700e-02,    1.130700e-02,    1.085300e-02,    1.085300e-02,
         2,    2.511800e+02,    9.715527e-04,    1.039323e-02,    2.075886e-01,   -2.246284e-01,   -1.819326e-01,    2.137038e-01,   -1.828925e-02,    6.383120e-03,   -7.035643e-01,   -1.261922e+00,   -5.885935e-01,    2.681789e-01,    7.423845e-01,   -2.446160e-01,   -7.057266e-01,   -6.107908e-01,   -2.893900e-03,    3.460100e-03,    1.992300e-01,   -2.208200e-01,   -1.713900e-01,    2.102300e-01,   -2.742700e-02,   -1.525400e-03,    5.494100e-03,    5.494100e-03,    1.420100e-02,    1.420100e-02,    1.420100e-02,    1.420100e-02,    1.294800e-02,    1.294800e-02,
         3,    1.000000e+02,    1.619234e-02,   -1.747203e-02,    1.370521e-01,   -1.322687e-01,   -1.045664e-01,    1.243244e-01,   -3.355675e-02,    2.581922e-02,   -1.796873e+00,   -2.894214e-01,   -4.357589e-01,   -2.000617e+00,    8.457070e-01,   -1.584591e-01,   -1.351762e+00,    4.775688e-01,   -9.925900e-04,   -2.024000e-02,    1.331900e-01,   -1.500000e-01,   -9.707100e-02,    1.229200e-01,   -5.369800e-02,    3.293500e-02,    9.563800e-03,    9.563800e-03,    8.862900e-03,    8.862900e-03,    8.862900e-03,    8.862900e-03,    1.490000e-02,    1.490000e-02,
         3,    1.584800e+02,    2.245109e-02,   -1.783601e-02,    1.690911e-01,   -1.652115e-01,   -1.350862e-01,    1.598468e-01,   -4.021037e-02,    2.956985e-02,   -1.211937e+00,   -1.048600e+00,    2.116301e-01,   -9.265182e-01,    5.055125e-01,    2.253036e-01,   -1.471539e+00,   -1.211923e-01,    6.217200e-03,   -3.188200e-02,    1.714800e-01,   -1.756700e-01,   -1.293800e-01,    1.623900e-01,   -6.732200e-02,    2.733700e-02,    1.339500e-02,    1.339500e-02,    1.128800e-02,    1.128800e-02,    1.128800e-02,    1.128800e-02,    1.842400e-02,    1.842400e-02,
         3,    2.511800e+02,    2.690392e-02,   -1.712748e-02,    2.077876e-01,   -2.097317e-01,   -1.743932e-01,    2.057193e-01,   -4.651791e-02,    3.502931e-02,   -6.053575e-01,   -1.289636e+00,   -1.479565e-01,   -5.115647e-02,    6.347559e-01,    3.625306e-01,   -1.273517e+00,   -7.770296e-01,    1.678900e-02,   -3.867600e-02,    2.057100e-01,   -2.104500e-01,   -1.654800e-01,    2.108100e-01,   -7.378900e-02,    1.839000e-02,    1.670900e-02,    1.670900e-02,    1.404200e-02,    1.404200e-02,    1.404200e-02,    1.404200e-02,    2.141400e-02,    2.141400e-02,
         4,    1.000000e+02,   -1.790389e-02,    1.673308e-02,    1.435536e-01,   -1.991095e-01,   -1.794826e-01,    2.354174e-01,    1.129021e-02,   -4.625309e-02,    2.051482e-01,   -1.544895e-01,    4.872160e-02,   -2.286622e-01,    9.302670e-01,    3.364441e-01,    4.017962e-02,   -2.769860e-01,   -1.564500e-02,    1.503200e-02,    1.442100e-01,   -2.021900e-01,   -1.669500e-01,    2.399500e-01,    1.203900e-02,   -5.141500e-02,    1.101100e-02,    1.101100e-02,    1.347200e-02,    1.347200e-02,    1.347200e-02,    1.347200e-02,    1.863600e-02,    1.863600e-02,
