        48
         1      -0.311929       0.016423       0.223535      -0.290819         0
         2      -0.240111       0.053667       0.001253      -0.257833         0
         3      -0.191913      -0.074784      -0.134018      -0.200493         0
         4      -0.180188       0.061148       0.108418      -0.109371         0
         5      -0.212144       0.027756       0.027333      -0.371689         0
         6      -0.457089      -0.018565      -0.052519      -0.604149         0
         7       0.111195       0.059413      -0.196371       0.157189         0
         8       0.114701       0.941867       0.101533      -0.376046         0
         9       0.022209      -0.025204      -0.037162       0.002190         0
        10       1.962131      -0.035490       1.008321       1.968327         0
        11      -0.153072       0.036125       0.005613      -0.113079         0
        12      -0.382278       0.077098       0.203355      -0.327264         0
        13       0.234242      -0.096960      -0.061512       0.222951         0
        14       1.246332      -0.723227      -0.744102       0.440671         0
        15       0.152890      -0.006576      -0.074475       0.182088         0
        16      -0.027993      -0.049909      -0.045528       0.147342         0
        17      -0.366358       0.078092       0.011980      -0.353813         0
        18       0.064735      -0.493163      -0.406443       1.064937         0
        19      -0.282094      -0.021114       0.161201      -0.275683         0
        20       0.556909       0.367629       0.160318       0.524004         0
        21       0.179430       0.017569      -0.013432       0.138040         0
        22      -0.393418       0.006928      -0.024297      -0.428420         0
        23      -0.265937      -0.023476       0.019740      -0.276576         0
        24      -0.444483      -0.004384      -0.009545      -0.501612         0
        25       1.206090      -0.277135      -0.578392       1.597539         0
        26       0.549642       0.009516      -0.044524       0.361674         0
        27      -0.119102       0.007737       0.011579      -0.114305         0
        28       0.728776      -0.798084      -0.414468       0.521041         0
        29      -0.318065      -0.246925       0.039264      -0.216826         0
        30       0.163194      -0.511146      -0.557505       0.761893         0
        31       1.425773       0.142326       0.043626       0.768274         0
        32      -0.249549      -0.022982       0.038068      -0.220482         0
        33       0.585007      -0.076852      -0.025099       0.425253         0
        34       0.303217      -0.017387      -0.020933       0.517941         0
        35       2.319665      -0.290195       0.088841       1.824227         0
        36       0.033369      -0.041587       0.129983       0.338483         0
        37       2.706987      -0.107055       0.476437       2.665201         0
        38       0.667891      -0.061963      -0.043096       0.706690         0
        39       0.511736       0.021392      -0.052854       0.573914         0
        40      -0.280570      -0.018244       0.017334      -0.333870         0
        41      -0.722949      -0.044410      -0.026953      -0.712875         0
        42       0.042738      -0.156072      -0.106557       0.216281         0
        43      -0.297176       0.084734       0.145711      -0.265088         0
        44      -0.343152       0.003406      -0.002194      -0.375134         0
        45      -0.059262      -0.004316       0.043301      -0.087810         0
        46      -0.290975       0.121471       0.062558      -0.305675         0
        47      -0.415625       0.095122       0.088673      -0.447202         0
        48       0.161000       0.008111      -0.085358       0.166776         0
