        48
         1      -0.126347       0.013040       0.134467      -0.104706         0
         2      -0.111654       0.027536      -0.002032      -0.116898         0
         3      -0.091404      -0.039798      -0.070341      -0.105753         0
         4      -0.112370       0.043432       0.055811      -0.078537         0
         5      -0.095105       0.010992       0.010496      -0.187062         0
         6      -0.239794      -0.013837      -0.030611      -0.313844         0
         7       0.071221       0.029532      -0.110811       0.099625         0
         8       0.104895       0.473075       0.068277      -0.151016         0
         9       0.028319      -0.015469      -0.020222       0.013031         0
        10       0.783169       0.080342       0.533405       0.718695         0
        11      -0.064100       0.018367       0.000943      -0.045729         0
        12      -0.201469       0.038847       0.097874      -0.174712         0
        13       0.124119      -0.046555      -0.033440       0.119241         0
        14       0.665573      -0.358705      -0.373441       0.369547         0
        15       0.066728      -0.007984      -0.048810       0.088304         0
        16      -0.052108      -0.024453      -0.025827       0.037549         0
        17      -0.189152       0.044462       0.006586      -0.169497         0
        18       0.069621      -0.272772      -0.266019       0.660616         0
        19      -0.133206      -0.006576       0.080576      -0.124965         0
        20       0.292425       0.203552       0.122114       0.320113         0
        21       0.038990       0.004887      -0.009418       0.026865         0
        22      -0.245419       0.003454      -0.014288      -0.267322         0
        23      -0.124638      -0.015877       0.012224      -0.126285         0
        24      -0.237613      -0.001191      -0.002781      -0.267556         0
        25       0.711504      -0.259441      -0.384483       0.973282         0
        26       0.249188       0.005830      -0.016449       0.149605         0
        27      -0.064105       0.003725       0.008126      -0.073656         0
        28       0.381843      -0.408353      -0.217599       0.300161         0
        29      -0.175120      -0.153130      -0.007075      -0.070365         0
        30       0.110201      -0.300352      -0.336710       0.475441         0
        31       0.698807       0.049651       0.031476       0.348747         0
        32      -0.160692      -0.012082       0.018760      -0.147987         0
        33       0.251888      -0.048182      -0.019904       0.183788         0
        34       0.046931      -0.004110      -0.012103       0.157838         0
        35       1.242476      -0.131427       0.047720       1.018195         0
        36       0.083924      -0.025654       0.086873       0.228697         0
        37       1.401058      -0.041934       0.241778       1.388066         0
        38       0.255703      -0.033613      -0.025721       0.272916         0
        39       0.255332       0.001201      -0.035011       0.307777         0
        40      -0.097686      -0.023893       0.003363      -0.127354         0
        41      -0.383015      -0.025430      -0.015226      -0.380489         0
        42       0.092084      -0.071361      -0.050630       0.162395         0
        43      -0.185734       0.038728       0.075634      -0.156229         0
        44      -0.176818       0.002428      -0.001177      -0.193588         0
        45      -0.001833      -0.000291       0.021113      -0.028990         0
        46      -0.114887       0.065461       0.034099      -0.114018         0
        47      -0.233051       0.056767       0.051492      -0.258337         0
        48       0.129702      -0.002941      -0.048032       0.139406         0
