MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.309500e+00,   -1.988308e-02,   -1.627343e-03,    3.493511e-02,   -2.644558e-02,   -7.211007e-02,    2.815836e-02,    2.477766e-02,   -1.118675e-02,   -1.872383e-01,   -2.489395e-01,   -3.312295e-01,    3.506144e-02,   -6.678286e-01,    4.028430e-01,    4.435063e-01,   -6.933355e-01,   -2.072500e-02,   -2.746700e-03,    3.396600e-02,   -2.634300e-02,   -7.406400e-02,    2.933700e-02,    2.817000e-02,   -1.649000e-02,    4.496500e-03,    4.496500e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    7.648900e-03,    7.648900e-03,
         1,    1.000000e+01,   -1.763766e-02,   -2.740000e-03,    4.243259e-02,   -3.009321e-02,   -7.708059e-02,    3.210246e-02,    2.755004e-02,   -1.301861e-02,   -1.360408e-01,   -3.996945e-01,   -8.249075e-01,    1.592399e-01,   -3.097849e-01,   -5.000040e-01,    6.260647e-01,   -7.393669e-01,   -1.826100e-02,   -4.571400e-03,    3.977400e-02,   -2.958000e-02,   -7.807900e-02,    3.049100e-02,    3.285700e-02,   -1.928600e-02,    4.582000e-03,    4.582000e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    8.476700e-03,    8.476700e-03,
         1,    1.584800e+01,   -1.515425e-02,   -1.785102e-03,    4.908710e-02,   -3.479810e-02,   -8.223072e-02,    4.071753e-02,    3.056448e-02,   -1.569914e-02,    1.425980e-01,   -6.020243e-01,   -7.117671e-01,    1.107861e-02,    1.295067e-01,   -6.980712e-01,    8.593931e-01,   -6.910667e-01,   -1.451900e-02,   -4.467000e-03,    4.651100e-02,   -3.475800e-02,   -8.176200e-02,    3.819100e-02,    3.875200e-02,   -2.228300e-02,    4.454800e-03,    4.454800e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    9.527100e-03,    9.527100e-03,
         2,    6.309500e+00,   -1.400081e-02,   -4.566527e-03,    3.511376e-02,   -3.380592e-02,   -3.209318e-02,    2.385530e-02,   -1.994080e-04,    3.290432e-03,   -6.330627e-01,    9.667206e-02,   -1.691122e-01,   -1.540590e-01,    2.332110e-03,    4.193260e-01,    7.753877e-03,    4.322184e-01,   -1.675400e-02,   -4.146100e-03,    3.462300e-02,   -3.425300e-02,   -3.208800e-02,    2.478700e-02,   -1.843500e-04,    4.129800e-03,    4.349000e-03,    4.349000e-03,    2.902000e-03,    2.902000e-03,    2.221900e-03,    2.221900e-03,    1.942000e-03,    1.942000e-03,
         2,    1.000000e+01,   -1.093865e-02,   -6.317614e-03,    4.406417e-02,   -4.133547e-02,   -3.668480e-02,    3.058541e-02,   -1.152370e-03,    3.945800e-03,   -8.567700e-01,    7.386648e-02,   -3.334406e-01,   -1.251166e-01,   -4.099227e-01,    1.983927e-02,    2.477183e-01,    5.670469e-01,   -1.493000e-02,   -5.973500e-03,    4.313000e-02,   -4.168600e-02,   -3.779200e-02,    3.063900e-02,   -5.530900e-04,    5.317600e-03,    4.658600e-03,    4.658600e-03,    2.801600e-03,    2.801600e-03,    2.701000e-03,    2.701000e-03,    2.419200e-03,    2.419200e-03,
         2,    1.584800e+01,   -7.405831e-03,   -6.069125e-03,    5.368725e-02,   -5.113518e-02,   -4.256682e-02,    4.094744e-02,   -2.085961e-03,    4.784939e-03,   -1.074251e+00,    7.961671e-02,   -1.610605e-02,   -2.713153e-01,   -9.436118e-01,   -3.038641e-01,    2.068311e-01,    5.785622e-01,   -1.258200e-02,   -5.685500e-03,    5.363300e-02,   -5.204900e-02,   -4.574500e-02,    3.992400e-02,   -1.460400e-03,    6.534800e-03,    4.818400e-03,    4.818400e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.024500e-03,    3.024500e-03,
         4,    6.309500e+00,   -1.841612e-03,    4.539743e-03,    4.569522e-02,   -3.706529e-02,   -4.537585e-02,    4.722775e-02,   -8.427913e-03,    1.023365e-03,   -6.970214e-02,    2.271843e-01,    4.079442e-01,   -4.509039e-01,   -6.608974e-01,   -4.645096e-01,   -1.715973e-01,    4.618262e-02,   -2.033600e-03,    5.165500e-03,    4.698600e-02,   -3.849200e-02,   -4.746700e-02,    4.575800e-02,   -9.059700e-03,    1.193400e-03,    2.754400e-03,    2.754400e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.681800e-03,    3.681800e-03,
         4,    1.000000e+01,   -3.395522e-03,    6.426926e-03,    5.405716e-02,   -4.715101e-02,   -5.659518e-02,    5.986512e-02,   -1.009673e-02,   -2.596449e-03,   -3.383365e-01,    8.190486e-02,    2.129738e-01,   -1.191784e-02,   -6.817545e-01,   -7.087820e-01,   -2.034273e-01,   -1.212166e-02,   -4.629300e-03,    6.725600e-03,    5.487900e-02,   -4.719700e-02,   -5.922600e-02,    5.713000e-02,   -1.102900e-02,   -2.652000e-03,    3.646600e-03,    3.646600e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    4.582800e-03,    4.582800e-03,
         4,    1.584800e+01,   -5.264961e-03,    8.478567e-03,    6.418934e-02,   -6.104794e-02,   -6.994490e-02,    7.687583e-02,   -1.044058e-02,   -7.780456e-03,   -6.158239e-01,   -4.959228e-01,   -1.729738e-01,    5.145266e-02,   -1.861084e-01,   -1.125631e+00,   -2.173383e-01,   -5.842083e-02,   -8.026500e-03,    6.254700e-03,    6.337600e-02,   -6.080600e-02,   -7.082000e-02,    7.158300e-02,   -1.167400e-02,   -8.112000e-03,    4.484300e-03,    4.484300e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    5.675100e-03,    5.675100e-03,
         5,    6.309500e+00,   -8.114815e-03,   -7.474088e-03,    3.828670e-02,   -3.382800e-02,   -3.894429e-02,    2.078238e-02,   -8.661991e-04,    2.560473e-03,   -1.277333e-01,   -4.684337e-01,    4.168429e-01,    8.770951e-02,    8.657253e-02,   -2.701689e-02,    1.283709e+00,    8.424891e-03,   -8.604800e-03,   -9.271000e-03,    3.928000e-02,   -3.361900e-02,   -3.873800e-02,    2.071800e-02,    1.301600e-03,    2.574700e-03,    3.836000e-03,    3.836000e-03,    2.382900e-03,    2.382900e-03,    2.382900e-03,    2.382900e-03,    1.688700e-03,    1.688700e-03,
