MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.584800e+00,   -1.804441e-02,    4.531139e-03,    1.798282e-02,   -1.382276e-02,   -5.143918e-02,    2.372468e-02,    1.727988e-02,   -7.601962e-03,   -7.312016e-01,    1.901297e-02,    1.989682e-02,    2.644549e-02,    4.378083e-01,   -1.105403e+00,    1.801371e-01,   -5.817632e-02,   -2.043500e-02,    4.593300e-03,    1.801800e-02,   -1.377600e-02,   -5.066500e-02,    2.177000e-02,    1.817300e-02,   -7.890400e-03,    3.269400e-03,    3.269400e-03,    1.768300e-03,    1.768300e-03,    1.768300e-03,    1.768300e-03,    4.958000e-03,    4.958000e-03,
         1,    2.511800e+00,   -1.983677e-02,    3.011761e-03,    2.208064e-02,   -1.793704e-02,   -5.866999e-02,    2.533784e-02,    1.965373e-02,   -8.754155e-03,   -3.369236e-01,   -8.894380e-02,   -2.059016e-01,   -3.003269e-01,    6.229535e-01,   -2.448453e-01,    6.458489e-02,   -3.164507e-01,   -2.108100e-02,    2.683300e-03,    2.164600e-02,   -1.857100e-02,   -5.735500e-02,    2.482100e-02,    2.001800e-02,   -1.053900e-02,    3.692900e-03,    3.692900e-03,    2.110900e-03,    2.110900e-03,    2.110900e-03,    2.110900e-03,    5.640200e-03,    5.640200e-03,
         1,    3.981000e+00,   -2.068511e-02,    7.222123e-04,    2.779701e-02,   -2.231887e-02,   -6.589699e-02,    2.657255e-02,    2.220725e-02,   -9.842587e-03,   -1.850918e-01,   -1.995021e-01,   -2.478062e-01,   -1.368784e-01,   -1.392661e-02,    3.863998e-01,    9.478052e-02,   -6.056240e-01,   -2.145000e-02,   -1.022300e-04,    2.717400e-02,   -2.266300e-02,   -6.593200e-02,    2.754400e-02,    2.282800e-02,   -1.380900e-02,    4.132500e-03,    4.132500e-03,    2.514100e-03,    2.514100e-03,    2.514100e-03,    2.514100e-03,    6.549300e-03,    6.549300e-03,
         2,    1.584800e+00,   -1.387760e-02,    2.419569e-03,    1.714502e-02,   -1.566425e-02,   -2.047123e-02,    1.342140e-02,    1.623736e-03,    1.175101e-03,    7.847092e-01,    2.737882e-01,   -4.538805e-01,    1.468964e-01,    5.847123e-01,   -1.318895e+00,    1.120976e+00,    6.836497e-01,   -1.197900e-02,    3.082000e-03,    1.483000e-02,   -1.491500e-02,   -1.982600e-02,    1.196600e-02,    3.214400e-03,    2.145200e-03,    2.419500e-03,    2.419500e-03,    5.100500e-03,    5.100500e-03,    1.103500e-03,    1.103500e-03,    1.419000e-03,    1.419000e-03,
         2,    2.511800e+00,   -1.508178e-02,    7.483869e-04,    2.137597e-02,   -2.093255e-02,   -2.394510e-02,    1.607092e-02,    1.292599e-03,    1.856675e-03,    9.507495e-02,    4.749013e-02,   -5.262972e-01,   -1.508140e-01,    9.041904e-01,   -3.678429e-01,    6.880258e-01,    8.215156e-01,   -1.478700e-02,    8.956300e-04,    1.914100e-02,   -2.157300e-02,   -2.267200e-02,    1.555300e-02,    2.365300e-03,    3.137500e-03,    3.100500e-03,    3.100500e-03,    4.246600e-03,    4.246600e-03,    1.408000e-03,    1.408000e-03,    1.559100e-03,    1.559100e-03,
         2,    3.981000e+00,   -1.538658e-02,   -1.774276e-03,    2.736762e-02,   -2.702689e-02,   -2.788357e-02,    1.938533e-02,    6.739803e-04,    2.597893e-03,   -3.126344e-01,    3.490760e-01,   -5.087310e-02,   -4.410358e-01,    5.628397e-01,    1.926666e-01,    1.837130e-01,    5.864160e-01,   -1.658400e-02,   -4.372800e-04,    2.721500e-02,   -2.835000e-02,   -2.686500e-02,    1.973400e-02,    9.803400e-04,    3.575800e-03,    3.830100e-03,    3.830100e-03,    3.000000e-03,    3.000000e-03,    1.809700e-03,    1.809700e-03,    1.667600e-03,    1.667600e-03,
         4,    2.511800e+00,   -1.525453e-03,    1.090900e-03,    3.237352e-02,   -2.357868e-02,   -2.834435e-02,    2.909002e-02,   -3.938123e-03,    3.227829e-03,    3.363172e-01,    4.770766e-01,    3.066951e-01,   -6.857011e-01,   -1.218347e-01,    2.870875e-01,    9.447287e-02,    2.232947e-01,   -1.061100e-03,    1.749600e-03,    3.300700e-02,   -2.499500e-02,   -2.859600e-02,    2.968300e-02,   -3.729300e-03,    3.721400e-03,    1.380700e-03,    1.380700e-03,    2.065500e-03,    2.065500e-03,    2.065500e-03,    2.065500e-03,    2.210400e-03,    2.210400e-03,
         4,    3.981000e+00,   -1.161366e-03,    2.448408e-03,    3.855044e-02,   -2.956495e-02,   -3.593170e-02,    3.728903e-02,   -6.074743e-03,    2.860508e-03,   -4.325023e-02,    4.255332e-01,    2.362122e-01,   -4.845683e-01,   -1.430481e-01,    2.197892e-02,   -1.465081e-01,    2.315420e-01,   -1.247300e-03,    3.293900e-03,    3.915200e-02,   -3.079900e-02,   -3.629600e-02,    3.734500e-02,   -6.506400e-03,    3.542700e-03,    1.986900e-03,    1.986900e-03,    2.546700e-03,    2.546700e-03,    2.546700e-03,    2.546700e-03,    2.946300e-03,    2.946300e-03,
         5,    1.584800e+00,   -9.420412e-03,    3.397814e-04,    1.820895e-02,   -1.647623e-02,   -2.461640e-02,    1.426253e-02,    1.686180e-03,    1.275273e-03,    3.099177e-01,   -1.956826e-01,    9.311029e-01,   -3.034693e-01,    1.107115e-01,   -6.397573e-01,    7.545544e-01,    7.255737e-01,   -8.723500e-03,   -1.002500e-04,    1.945700e-02,   -1.688300e-02,   -2.446800e-02,    1.340500e-02,    2.836800e-03,    2.381700e-03,    2.248700e-03,    2.248700e-03,    1.340400e-03,    1.340400e-03,    1.340400e-03,    1.340400e-03,    1.524900e-03,    1.524900e-03,
         5,    2.511800e+00,   -1.005498e-02,   -1.530241e-03,    2.291995e-02,   -2.185175e-02,   -2.886784e-02,    1.650099e-02,    1.176580e-03,    1.952183e-03,   -1.308791e-02,   -7.341473e-02,    6.486633e-01,   -4.022468e-01,    5.145022e-01,   -4.279088e-01,    8.193483e-01,    5.605711e-01,   -1.009100e-02,   -1.732300e-03,    2.397500e-02,   -2.250600e-02,   -2.803100e-02,    1.580500e-02,    2.544400e-03,    2.888000e-03,    2.752300e-03,    2.752300e-03,    1.626500e-03,    1.626500e-03,    1.626500e-03,    1.626500e-03,    1.669400e-03,    1.669400e-03,
