        48
         1      -0.191968       0.017966       0.200374      -0.155018         0
         2      -0.171103       0.039755      -0.004042      -0.179908         0
         3      -0.141573      -0.057793      -0.103541      -0.160477         0
         4      -0.137131       0.064778       0.082459      -0.084314         0
         5      -0.143191       0.015607       0.016007      -0.276630         0
         6      -0.348629      -0.023093      -0.049236      -0.456640         0
         7       0.104702       0.042811      -0.158740       0.145596         0
         8       0.146677       0.728506       0.092098      -0.248147         0
         9       0.041004      -0.022198      -0.029562       0.018150         0
        10       1.184076       0.132445       0.783016       1.114187         0
        11      -0.087076       0.028417       0.001242      -0.060667         0
        12      -0.293980       0.060656       0.145989      -0.253567         0
        13       0.222083      -0.072222      -0.051195       0.214499         0
        14       0.938720      -0.569535      -0.552285       0.465554         0
        15       0.104919      -0.012230      -0.073246       0.139474         0
        16      -0.084930      -0.035373      -0.037204       0.045016         0
        17      -0.269644       0.063630       0.009274      -0.241264         0
        18       0.078793      -0.412491      -0.376014       0.946747         0
        19      -0.201696      -0.011148       0.121797      -0.189821         0
        20       0.438780       0.302303       0.165394       0.493459         0
        21       0.054318       0.007036      -0.013912       0.034872         0
        22      -0.316590       0.004259      -0.019626      -0.342391         0
        23      -0.183655      -0.023341       0.017947      -0.186623         0
        24      -0.347433      -0.004777      -0.007188      -0.392541         0
        25       1.098388      -0.364237      -0.559284       1.440735         0
        26       0.378617       0.010533      -0.022261       0.229043         0
        27      -0.086745       0.005220       0.011940      -0.101261         0
        28       0.527587      -0.621004      -0.323200       0.408414         0
        29      -0.261231      -0.221373      -0.013438      -0.119940         0
        30       0.153316      -0.440596      -0.484920       0.680610         0
        31       1.099436       0.067990       0.048396       0.561865         0
        32      -0.206928      -0.016839       0.027348      -0.184434         0
        33       0.387604      -0.070595      -0.028108       0.295803         0
        34       0.072535      -0.005302      -0.014384       0.230924         0
        35       1.880515      -0.211447       0.071035       1.533993         0
        36       0.094703      -0.043945       0.121702       0.313853         0
        37       2.153707      -0.070310       0.345007       2.138935         0
        38       0.427146      -0.048400      -0.035959       0.446205         0
        39       0.344899       0.003192      -0.052124       0.420762         0
        40      -0.156598      -0.029956       0.011866      -0.202116         0
        41      -0.551679      -0.038370      -0.024569      -0.551068         0
        42       0.119954      -0.113343      -0.080023       0.234441         0
        43      -0.270386       0.057955       0.110471      -0.229184         0
        44      -0.267254       0.003604      -0.001510      -0.292095         0
        45      -0.008699      -0.000719       0.031904      -0.048656         0
        46      -0.178932       0.100732       0.050380      -0.180183         0
        47      -0.338082       0.078396       0.072970      -0.374875         0
        48       0.195550      -0.003671      -0.075964       0.209491         0
