MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    3.981000e+02,   -2.614100e-02,    2.481281e-03,    2.036814e-01,   -2.351586e-01,   -2.796265e-01,    2.562156e-01,    8.039007e-02,   -5.451391e-02,   -1.020645e-01,    1.158727e+00,    5.127458e-04,    3.451361e-01,   -9.722718e-02,   -1.116935e+00,    8.013365e-01,    9.204656e-01,   -2.771300e-02,    2.032800e-02,    2.036900e-01,   -2.293600e-01,   -2.812600e-01,    2.374500e-01,    1.043300e-01,   -2.701500e-02,    1.540200e-02,    1.540200e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    2.987500e-02,    2.987500e-02,
         1,    6.309500e+02,   -2.519793e-02,    2.192729e-03,    2.606665e-01,   -3.029480e-01,   -3.398939e-01,    3.225708e-01,    9.112667e-02,   -7.072319e-02,   -4.455222e-01,    1.012479e+00,    3.150926e-01,    2.638275e-01,   -2.618651e-01,   -1.108133e+00,    3.440799e-01,    1.401294e+00,   -3.363300e-02,    2.136200e-02,    2.674000e-01,   -2.973100e-01,   -3.454900e-01,    2.988900e-01,    1.024500e-01,   -2.460800e-02,    1.893300e-02,    1.893300e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    3.290900e-02,    3.290900e-02,
         1,    1.000000e+03,   -2.399817e-02,    3.669600e-03,    3.316074e-01,   -3.907772e-01,   -4.108183e-01,    4.128990e-01,    1.060575e-01,   -9.383793e-02,   -6.129166e-01,    1.031324e+00,    7.953615e-01,    5.760835e-01,   -1.344862e+00,   -1.481687e+00,   -1.182536e-01,    1.659383e+00,   -3.836800e-02,    2.784900e-02,    3.533900e-01,   -3.750000e-01,   -4.476500e-01,    3.723200e-01,    1.016400e-01,   -3.185000e-02,    2.344500e-02,    2.344500e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    3.735600e-02,    3.735600e-02,
         2,    3.981000e+02,   -1.728080e-03,    1.607414e-02,    2.677863e-01,   -2.987429e-01,   -2.397488e-01,    2.843443e-01,   -1.702367e-02,    5.815827e-03,   -1.504507e-01,   -5.708929e-01,   -1.204148e+00,    8.454195e-01,    1.574984e+00,   -3.449715e-01,   -6.385188e-01,   -1.175071e+00,   -3.180200e-03,    1.056400e-02,    2.459900e-01,   -2.834400e-01,   -2.112400e-01,    2.781000e-01,   -2.671000e-02,   -1.201000e-02,    9.651800e-03,    9.651800e-03,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.517000e-02,    1.517000e-02,
         2,    6.309500e+02,   -8.643845e-03,    2.077590e-02,    3.389191e-01,   -3.869782e-01,   -3.057426e-01,    3.680486e-01,   -1.383249e-02,    9.827128e-03,   -1.451189e-02,   -3.926531e-01,   -1.273512e+00,    2.887979e-01,    1.311339e+00,    3.697320e-01,   -5.287843e-01,   -1.789548e+00,   -8.846300e-03,    1.529800e-02,    3.085000e-01,   -3.800800e-01,   -2.744200e-01,    3.768800e-01,   -2.376200e-02,   -2.377700e-02,    1.395100e-02,    1.395100e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    1.877800e-02,    1.877800e-02,
         2,    1.000000e+03,   -1.493864e-02,    2.436770e-02,    4.283148e-01,   -5.011614e-01,   -3.890892e-01,    4.793100e-01,   -1.203002e-02,    1.875903e-02,   -6.366197e-01,    7.022341e-01,   -9.160049e-01,   -2.895032e-01,    6.028317e-01,    1.017793e+00,   -3.018134e-01,   -2.308254e+00,   -3.300400e-02,    4.429500e-02,    3.990200e-01,   -5.104200e-01,   -3.698100e-01,    5.118600e-01,   -1.948300e-02,   -3.824100e-02,    2.837700e-02,    2.837700e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    2.469400e-02,    2.469400e-02,
         3,    3.981000e+02,    2.699264e-02,   -1.528753e-02,    2.615880e-01,   -2.759763e-01,   -2.293774e-01,    2.703471e-01,   -4.868364e-02,    3.940129e-02,    2.203767e-01,   -1.255731e+00,   -7.346528e-01,    9.077436e-01,    8.249058e-01,   -3.390560e-02,   -1.090256e+00,   -1.218374e+00,    3.150000e-02,   -4.097100e-02,    2.486500e-01,   -2.599900e-01,   -2.148500e-01,    2.697500e-01,   -7.511800e-02,    9.860600e-03,    2.045300e-02,    2.045300e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    2.424600e-02,    2.424600e-02,
         3,    6.309500e+02,    2.829854e-02,   -1.934900e-02,    3.264156e-01,   -3.573388e-01,   -2.936174e-01,    3.477526e-01,   -5.680779e-02,    5.216589e-02,    5.834704e-01,   -1.052450e+00,   -1.139010e+00,    1.036319e+00,    3.440040e-01,   -7.001056e-02,   -6.468288e-01,   -1.715462e+00,    4.301600e-02,   -4.589600e-02,    3.008300e-01,   -3.340600e-01,   -2.858900e-01,    3.461800e-01,   -7.458200e-02,    5.026700e-03,    2.522400e-02,    2.522400e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.747900e-02,    2.747900e-02,
         3,    1.000000e+03,    3.141389e-02,   -2.678863e-02,    4.092779e-01,   -4.636642e-01,   -3.737135e-01,    4.496329e-01,   -6.907796e-02,    6.934428e-02,    6.772268e-01,   -3.184331e-01,   -1.467352e+00,    8.421592e-01,   -3.749882e-01,   -9.040472e-03,   -4.176207e-02,   -2.216645e+00,    5.053200e-02,   -3.577800e-02,    3.666000e-01,   -4.391700e-01,   -3.846200e-01,    4.493700e-01,   -7.035600e-02,    1.508300e-03,    2.823000e-02,    2.823000e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    3.060300e-02,    3.060300e-02,
         4,    3.981000e+02,   -3.665064e-02,    2.962713e-02,    3.478562e-01,   -5.023025e-01,   -4.195793e-01,    5.481566e-01,    6.147966e-02,   -8.082526e-02,    6.628989e-02,    1.203847e+00,   -1.090865e+00,    1.350161e-01,    1.231296e-01,    7.365249e-01,    5.634189e-01,   -2.186134e-01,   -3.454700e-02,    6.783000e-02,    3.126900e-01,   -4.979500e-01,   -4.156100e-01,    5.719000e-01,    8.663800e-02,   -9.058700e-02,    3.173400e-02,    3.173400e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    4.465300e-02,    4.465300e-02,
