        48
         1      -0.312215       0.016531       0.224100      -0.290601         0
         2      -0.240706       0.053604       0.001190      -0.258612         0
         3      -0.192127      -0.074946      -0.134246      -0.200720         0
         4      -0.182567       0.060586       0.108082      -0.112805         0
         5      -0.211809       0.027716       0.027384      -0.371676         0
         6      -0.458799      -0.018682      -0.052890      -0.606037         0
         7       0.098864       0.059199      -0.194543       0.143966         0
         8       0.115049       0.943713       0.101059      -0.376131         0
         9       0.020185      -0.025010      -0.037120       0.000115         0
        10       2.073096      -0.019796       1.069795       2.081193         0
        11      -0.150116       0.036342       0.005641      -0.110149         0
        12      -0.379430       0.077981       0.204661      -0.324294         0
        13       0.232798      -0.096950      -0.061574       0.221497         0
        14       1.243849      -0.720908      -0.742539       0.438323         0
        15       0.151080      -0.006589      -0.074506       0.180662         0
        16      -0.022784      -0.050435      -0.045811       0.153542         0
        17      -0.370889       0.077504       0.011957      -0.358525         0
        18       0.061546      -0.491521      -0.406697       1.056773         0
        19      -0.281204      -0.021177       0.161824      -0.274713         0
        20       0.554492       0.367334       0.160501       0.523361         0
        21       0.185730       0.017832      -0.013364       0.143621         0
        22      -0.397853       0.007180      -0.023925      -0.432926         0
        23      -0.266466      -0.023461       0.019834      -0.277176         0
        24      -0.443819      -0.004592      -0.009699      -0.501456         0
        25       1.189043      -0.274873      -0.576825       1.580423         0
        26       0.554394       0.009706      -0.044585       0.365668         0
        27      -0.117651       0.007797       0.011554      -0.112919         0
        28       0.727968      -0.798541      -0.414740       0.520206         0
        29      -0.321781      -0.245644       0.038911      -0.221502         0
        30       0.159559      -0.508914      -0.555280       0.756278         0
        31       1.420818       0.143206       0.043000       0.762707         0
        32      -0.250745      -0.022895       0.038130      -0.221651         0
        33       0.573544      -0.076718      -0.025461       0.413794         0
        34       0.305232      -0.017848      -0.020598       0.520690         0
        35       2.315664      -0.290315       0.089033       1.820601         0
        36       0.031301      -0.043623       0.125372       0.336643         0
        37       2.675228      -0.110377       0.471512       2.640787         0
        38       0.658946      -0.061068      -0.043042       0.699717         0
        39       0.510310       0.021328      -0.052598       0.572254         0
        40      -0.279597      -0.019572       0.017552      -0.330859         0
        41      -0.723698      -0.044597      -0.027030      -0.713871         0
        42       0.043585      -0.156342      -0.106997       0.217440         0
        43      -0.295287       0.085199       0.146394      -0.262610         0
        44      -0.343794       0.003448      -0.002115      -0.375992         0
        45      -0.057700      -0.004458       0.043545      -0.086434         0
        46      -0.290564       0.121747       0.062554      -0.305139         0
        47      -0.417985       0.094820       0.088362      -0.449172         0
        48       0.163249       0.008168      -0.085668       0.169156         0
