        48
         1      -0.245291       0.021657       0.254760      -0.189293         0
         2      -0.224486       0.048017      -0.006632      -0.237570         0
         3      -0.189631      -0.070472      -0.127828      -0.209796         0
         4      -0.164264       0.080721       0.104467      -0.099584         0
         5      -0.189423       0.018562       0.020572      -0.352823         0
         6      -0.439266      -0.030217      -0.064054      -0.570582         0
         7       0.120269       0.053008      -0.192586       0.169950         0
         8       0.165150       0.929426       0.104316      -0.333824         0
         9       0.028527      -0.026051      -0.035970       0.000342         0
        10       1.785383       0.142881       1.074907       1.695990         0
        11      -0.100230       0.037331       0.001271      -0.068859         0
        12      -0.370212       0.081083       0.184279      -0.318672         0
        13       0.310795      -0.096104      -0.067309       0.301232         0
        14       1.141198      -0.702618      -0.682805       0.510143         0
        15       0.141827      -0.015590      -0.093690       0.187826         0
        16      -0.127322      -0.043166      -0.044332       0.029640         0
        17      -0.335258       0.077944       0.011775      -0.301262         0
        18       0.088925      -0.506073      -0.432170       1.155817         0
        19      -0.256621      -0.015501       0.156248      -0.243025         0
        20       0.533593       0.360643       0.180729       0.615676         0
        21       0.053520       0.008298      -0.017404       0.026129         0
        22      -0.380473       0.005215      -0.022282      -0.407758         0
        23      -0.241737      -0.029138       0.022482      -0.245310         0
        24      -0.435374      -0.011107      -0.014208      -0.494383         0
        25       1.296356      -0.391582      -0.656943       1.651140         0
        26       0.473011       0.015208      -0.025964       0.281760         0
        27      -0.115227       0.006250       0.014711      -0.133494         0
        28       0.577142      -0.752238      -0.388645       0.429386         0
        29      -0.338589      -0.266407      -0.022750      -0.175462         0
        30       0.174243      -0.535731      -0.588032       0.803658         0
        31       1.384901       0.096647       0.058509       0.701923         0
        32      -0.233743      -0.020794       0.034707      -0.202420         0
        33       0.494753      -0.087433      -0.034187       0.381072         0
        34       0.083991      -0.006546      -0.016099       0.280232         0
        35       2.345649      -0.280364       0.084757       1.892302         0
        36       0.095762      -0.060560       0.129977       0.376987         0
        37       2.704888      -0.091028       0.437692       2.682334         0
        38       0.612982      -0.063874      -0.043532       0.635914         0
        39       0.363218       0.006580      -0.061004       0.449212         0
        40      -0.205135      -0.032328       0.024243      -0.257910         0
        41      -0.674855      -0.053467      -0.035802      -0.676978         0
        42       0.136738      -0.147353      -0.102756       0.288900         0
        43      -0.341142       0.073717       0.137549      -0.291945         0
        44      -0.344000       0.004573      -0.001560      -0.374838         0
        45      -0.019302      -0.001108       0.040471      -0.068620         0
        46      -0.238549       0.128562       0.061233      -0.242221         0
        47      -0.424041       0.089890       0.086419      -0.467812         0
        48       0.250611      -0.003571      -0.099830       0.267438         0
