MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    3.981000e+02,   -2.574799e-02,    2.972594e-03,    1.972206e-01,   -2.252234e-01,   -2.733603e-01,    2.486516e-01,    8.795918e-02,   -6.335568e-02,   -1.275812e-01,    1.126828e+00,    3.850627e-01,   -2.462112e-01,   -4.701904e-01,   -6.667194e-01,    5.479772e-01,    1.216424e+00,   -2.771300e-02,    2.032800e-02,    2.036900e-01,   -2.293600e-01,   -2.812600e-01,    2.374500e-01,    1.043300e-01,   -2.701500e-02,    1.540200e-02,    1.540200e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    2.987500e-02,    2.987500e-02,
         1,    6.309500e+02,   -2.507419e-02,    2.739472e-03,    2.516765e-01,   -2.901090e-01,   -3.317301e-01,    3.131529e-01,    1.009424e-01,   -8.181716e-02,   -4.520576e-01,    9.836016e-01,    7.357730e-01,   -3.369683e-01,   -6.438887e-01,   -6.674280e-01,    4.581069e-02,    1.738405e+00,   -3.363300e-02,    2.136200e-02,    2.674000e-01,   -2.973100e-01,   -3.454900e-01,    2.988900e-01,    1.024500e-01,   -2.460800e-02,    1.893300e-02,    1.893300e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    3.290900e-02,    3.290900e-02,
         1,    1.000000e+03,   -2.410719e-02,    4.178063e-03,    3.197278e-01,   -3.742663e-01,   -4.007810e-01,    4.009798e-01,    1.185244e-01,   -1.079142e-01,   -6.082667e-01,    1.009637e+00,    1.229131e+00,   -2.679128e-02,   -1.711358e+00,   -1.046474e+00,   -4.519869e-01,    2.036196e+00,   -3.836800e-02,    2.784900e-02,    3.533900e-01,   -3.750000e-01,   -4.476500e-01,    3.723200e-01,    1.016400e-01,   -3.185000e-02,    2.344500e-02,    2.344500e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    3.735600e-02,    3.735600e-02,
         2,    3.981000e+02,   -4.026093e-03,    1.818693e-02,    2.602339e-01,   -2.906691e-01,   -2.326848e-01,    2.750747e-01,   -1.653466e-02,    5.633365e-03,    8.764093e-02,   -7.897933e-01,   -7.869129e-01,    3.993774e-01,    1.184730e+00,    1.671370e-01,   -6.707542e-01,   -1.163043e+00,   -3.180200e-03,    1.056400e-02,    2.459900e-01,   -2.834400e-01,   -2.112400e-01,    2.781000e-01,   -2.671000e-02,   -1.201000e-02,    9.651800e-03,    9.651800e-03,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.517000e-02,    1.517000e-02,
         2,    6.309500e+02,   -1.132819e-02,    2.360195e-02,    3.296970e-01,   -3.764501e-01,   -2.966303e-01,    3.558548e-01,   -1.342924e-02,    9.497592e-03,    1.779004e-01,   -5.952227e-01,   -8.874242e-01,   -1.519692e-01,    9.298467e-01,    8.802323e-01,   -5.502588e-01,   -1.771999e+00,   -8.846300e-03,    1.529800e-02,    3.085000e-01,   -3.800800e-01,   -2.744200e-01,    3.768800e-01,   -2.376200e-02,   -2.377700e-02,    1.395100e-02,    1.395100e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    1.877800e-02,    1.877800e-02,
         2,    1.000000e+03,   -1.831882e-02,    2.811030e-02,    4.169875e-01,   -4.872146e-01,   -3.774002e-01,    4.631959e-01,   -1.162874e-02,    1.818527e-02,   -5.175031e-01,    5.703459e-01,   -5.618166e-01,   -7.255995e-01,    2.373353e-01,    1.521657e+00,   -3.180633e-01,   -2.285019e+00,   -3.300400e-02,    4.429500e-02,    3.990200e-01,   -5.104200e-01,   -3.698100e-01,    5.118600e-01,   -1.948300e-02,   -3.824100e-02,    2.837700e-02,    2.837700e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    2.469400e-02,    2.469400e-02,
         3,    3.981000e+02,    2.922754e-02,   -1.839212e-02,    2.565479e-01,   -2.694488e-01,   -2.242385e-01,    2.639877e-01,   -5.349179e-02,    4.443673e-02,    1.111065e-01,   -1.103940e+00,   -4.484665e-01,    5.370965e-01,    5.331047e-01,    3.271986e-01,   -8.919494e-01,   -1.426055e+00,    3.150000e-02,   -4.097100e-02,    2.486500e-01,   -2.599900e-01,   -2.148500e-01,    2.697500e-01,   -7.511800e-02,    9.860600e-03,    2.045300e-02,    2.045300e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    2.424600e-02,    2.424600e-02,
         3,    6.309500e+02,    3.130619e-02,   -2.335119e-02,    3.198420e-01,   -3.488186e-01,   -2.870375e-01,    3.395964e-01,   -6.274798e-02,    5.883284e-02,    4.642330e-01,   -8.937839e-01,   -8.463707e-01,    6.570202e-01,    5.108376e-02,    2.930855e-01,   -4.306570e-01,   -1.958082e+00,    4.301600e-02,   -4.589600e-02,    3.008300e-01,   -3.340600e-01,   -2.858900e-01,    3.461800e-01,   -7.458200e-02,    5.026700e-03,    2.522400e-02,    2.522400e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.747900e-02,    2.747900e-02,
         3,    1.000000e+03,    3.532965e-02,   -3.199626e-02,    4.008694e-01,   -4.525513e-01,   -3.654353e-01,    4.390072e-01,   -7.652984e-02,    7.818949e-02,    5.385176e-01,   -1.339619e-01,   -1.178248e+00,    4.600751e-01,   -6.596085e-01,    3.562934e-01,    2.017399e-01,   -2.505676e+00,    5.053200e-02,   -3.577800e-02,    3.666000e-01,   -4.391700e-01,   -3.846200e-01,    4.493700e-01,   -7.035600e-02,    1.508300e-03,    2.823000e-02,    2.823000e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    3.060300e-02,    3.060300e-02,
         4,    3.981000e+02,   -4.090893e-02,    3.449874e-02,    3.416933e-01,   -4.958730e-01,   -4.196544e-01,    5.466066e-01,    6.750070e-02,   -9.068970e-02,    2.004769e-01,    1.050333e+00,   -8.996908e-01,   -6.442769e-02,    1.254583e-01,    7.846084e-01,    4.285781e-01,    2.300049e-03,   -3.454700e-02,    6.783000e-02,    3.126900e-01,   -4.979500e-01,   -4.156100e-01,    5.719000e-01,    8.663800e-02,   -9.058700e-02,    3.173400e-02,    3.173400e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    4.465300e-02,    4.465300e-02,
