MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    3.981000e+02,   -2.537396e-02,   -4.794394e-03,    2.575176e-01,   -2.959825e-01,   -3.309419e-01,    3.161815e-01,    2.714720e-02,    1.288371e-02,   -1.518659e-01,    1.631112e+00,   -3.203835e+00,    3.965389e+00,    2.957078e+00,   -4.686119e+00,    2.583525e+00,   -1.335522e+00,   -2.771300e-02,    2.032800e-02,    2.036900e-01,   -2.293600e-01,   -2.812600e-01,    2.374500e-01,    1.043300e-01,   -2.701500e-02,    1.540200e-02,    1.540200e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    2.987500e-02,    2.987500e-02,
         1,    6.309500e+02,   -2.225795e-02,   -6.567663e-03,    3.287459e-01,   -3.811356e-01,   -4.048503e-01,    4.005344e-01,    2.151304e-02,    1.543987e-02,   -6.008056e-01,    1.475184e+00,   -2.870654e+00,    3.922583e+00,    2.777741e+00,   -4.756405e+00,    2.459417e+00,   -1.216928e+00,   -3.363300e-02,    2.136200e-02,    2.674000e-01,   -2.973100e-01,   -3.454900e-01,    2.988900e-01,    1.024500e-01,   -2.460800e-02,    1.893300e-02,    1.893300e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    3.290900e-02,    3.290900e-02,
         1,    1.000000e+03,   -1.870622e-02,   -6.867006e-03,    4.166361e-01,   -4.920054e-01,   -4.922656e-01,    5.152345e-01,    1.629570e-02,    1.720751e-02,   -8.386343e-01,    1.480742e+00,   -2.309347e+00,    4.272296e+00,    1.629080e+00,   -5.218334e+00,    2.284621e+00,   -1.313243e+00,   -3.836800e-02,    2.784900e-02,    3.533900e-01,   -3.750000e-01,   -4.476500e-01,    3.723200e-01,    1.016400e-01,   -3.185000e-02,    2.344500e-02,    2.344500e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    3.735600e-02,    3.735600e-02,
         2,    3.981000e+02,    1.502485e-02,   -1.969019e-03,    3.262446e-01,   -3.627212e-01,   -2.946605e-01,    3.494630e-01,   -2.061237e-02,    8.689376e-03,   -1.886181e+00,    1.298516e+00,   -4.433711e+00,    4.379934e+00,    4.608611e+00,   -3.942487e+00,   -4.019534e-01,   -1.364494e+00,   -3.180200e-03,    1.056400e-02,    2.459900e-01,   -2.834400e-01,   -2.112400e-01,    2.781000e-01,   -2.671000e-02,   -1.201000e-02,    9.651800e-03,    9.651800e-03,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.517000e-02,    1.517000e-02,
         2,    6.309500e+02,    1.178503e-02,   -3.198088e-03,    4.118098e-01,   -4.691377e-01,   -3.753109e-01,    4.524240e-01,   -1.710099e-02,    1.474651e-02,   -1.478842e+00,    1.325789e+00,   -4.325121e+00,    3.728450e+00,    4.223849e+00,   -3.162690e+00,   -3.547244e-01,   -2.051523e+00,   -8.846300e-03,    1.529800e-02,    3.085000e-01,   -3.800800e-01,   -2.744200e-01,    3.768800e-01,   -2.376200e-02,   -2.377700e-02,    1.395100e-02,    1.395100e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    2.388600e-02,    1.877800e-02,    1.877800e-02,
         2,    1.000000e+03,    1.077891e-02,   -7.509028e-03,    5.187294e-01,   -6.080450e-01,   -4.769740e-01,    5.895912e-01,   -1.561264e-02,    2.680954e-02,   -1.542901e+00,    1.825564e+00,   -3.743142e+00,    3.052595e+00,    3.350863e+00,   -2.430542e+00,   -1.567327e-01,   -2.634265e+00,   -3.300400e-02,    4.429500e-02,    3.990200e-01,   -5.104200e-01,   -3.698100e-01,    5.118600e-01,   -1.948300e-02,   -3.824100e-02,    2.837700e-02,    2.837700e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    3.198100e-02,    2.469400e-02,    2.469400e-02,
         3,    3.981000e+02,    9.374579e-03,    7.358413e-03,    3.014642e-01,   -3.192207e-01,   -2.667717e-01,    3.179010e-01,   -1.286773e-02,    9.730916e-04,    1.081769e+00,   -2.362950e+00,   -2.998931e+00,    3.363277e+00,    2.948255e+00,   -2.734144e+00,   -2.567445e+00,    3.665557e-01,    3.150000e-02,   -4.097100e-02,    2.486500e-01,   -2.599900e-01,   -2.148500e-01,    2.697500e-01,   -7.511800e-02,    9.860600e-03,    2.045300e-02,    2.045300e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    1.761100e-02,    2.424600e-02,    2.424600e-02,
         3,    6.309500e+02,    4.955603e-03,    9.573039e-03,    3.763281e-01,   -4.133147e-01,   -3.424522e-01,    4.088789e-01,   -1.200961e-02,    2.510389e-03,    1.508896e+00,   -2.199058e+00,   -3.361000e+00,    3.528235e+00,    2.518015e+00,   -2.791207e+00,   -2.277098e+00,    9.157216e-02,    4.301600e-02,   -4.589600e-02,    3.008300e-01,   -3.340600e-01,   -2.858900e-01,    3.461800e-01,   -7.458200e-02,    5.026700e-03,    2.522400e-02,    2.522400e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.246300e-02,    2.747900e-02,    2.747900e-02,
         3,    1.000000e+03,    1.277135e-03,    1.018903e-02,    4.716072e-01,   -5.364886e-01,   -4.364135e-01,    5.286058e-01,   -1.295967e-02,    4.842224e-03,    1.744770e+00,   -1.628304e+00,   -3.610354e+00,    3.346005e+00,    1.780763e+00,   -2.724286e+00,   -1.875513e+00,   -1.089411e-01,    5.053200e-02,   -3.577800e-02,    3.666000e-01,   -4.391700e-01,   -3.846200e-01,    4.493700e-01,   -7.035600e-02,    1.508300e-03,    2.823000e-02,    2.823000e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    2.908500e-02,    3.060300e-02,    3.060300e-02,
         4,    3.981000e+02,   -6.170977e-03,   -8.860958e-03,    3.885474e-01,   -5.559021e-01,   -4.262936e-01,    5.583004e-01,    2.038187e-02,   -1.952989e-02,   -8.941836e-01,    2.416681e+00,   -2.353116e+00,    1.797688e+00,    3.314088e-01,    4.218643e-01,    1.483800e+00,   -1.591318e+00,   -3.454700e-02,    6.783000e-02,    3.126900e-01,   -4.979500e-01,   -4.156100e-01,    5.719000e-01,    8.663800e-02,   -9.058700e-02,    3.173400e-02,    3.173400e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    3.223700e-02,    4.465300e-02,    4.465300e-02,
