MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    2.511800e+01,   -1.402832e-02,    1.063976e-03,    5.566383e-02,   -4.318450e-02,   -9.085822e-02,    5.520611e-02,    3.433108e-02,   -1.958728e-02,    8.741374e-01,   -7.917548e-01,   -3.511112e-02,   -3.364587e-01,    2.656336e-01,    4.546362e-01,    1.009837e+00,   -5.113410e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.505297e-02,    4.190401e-03,    6.404631e-02,   -5.711284e-02,   -1.047789e-01,    7.394397e-02,    3.967601e-02,   -2.506434e-02,    1.353286e+00,   -6.516340e-01,   -3.364818e-01,    5.198746e-01,    4.747495e-01,   -6.460326e-01,    8.308622e-01,   -2.268304e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.785001e-02,    6.247659e-03,    7.693504e-02,   -7.671608e-02,   -1.242903e-01,    9.632127e-02,    4.748935e-02,   -3.114942e-02,    1.277540e+00,   -7.513411e-02,   -2.444043e-01,    6.833494e-01,   -1.477889e-01,   -8.474115e-01,    8.456070e-01,   -1.943904e-02,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    2.511800e+01,   -5.172323e-03,   -4.220099e-03,    6.516796e-02,   -6.559842e-02,   -5.164937e-02,    5.596597e-02,   -3.208398e-03,    6.183898e-03,   -8.352704e-01,   -9.817891e-02,    6.738466e-01,   -3.966835e-01,   -1.322362e+00,   -2.566376e-01,   -7.255981e-02,    5.070636e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -4.360308e-03,   -2.461307e-03,    8.138257e-02,   -8.583135e-02,   -6.541401e-02,    7.560698e-02,   -5.257842e-03,    8.176106e-03,   -1.306926e-01,   -5.445860e-02,    9.311120e-01,   -3.784024e-01,   -1.382395e+00,    1.547102e-01,   -3.684586e-01,    3.660844e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -3.859590e-03,   -1.780750e-03,    1.044194e-01,   -1.104822e-01,   -8.499124e-02,    9.957047e-02,   -8.702459e-03,    9.867931e-03,    5.745816e-01,    4.275470e-01,    5.762514e-01,   -1.259015e-01,   -9.761659e-01,    1.810175e-01,   -5.018300e-01,    2.136348e-01,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    6.969549e-03,   -1.274834e-02,    8.613641e-02,   -8.511458e-02,   -6.114889e-02,    7.475849e-02,   -2.104158e-02,    1.878937e-02,   -2.759377e+00,   -5.454926e-02,   -1.831962e+00,   -1.921997e+00,    4.107990e-01,   -3.272700e-01,   -5.234653e-01,    1.529306e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    1.056960e-02,   -1.520837e-02,    1.094158e-01,   -1.067651e-01,   -8.038651e-02,    9.682992e-02,   -2.692403e-02,    2.241603e-02,   -1.963959e+00,   -4.955322e-01,   -5.581788e-01,   -2.442659e+00,    2.434164e-02,    1.648046e-01,   -1.141029e+00,    9.837430e-01,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    2.511800e+01,   -8.268814e-03,    1.080935e-02,    7.666346e-02,   -8.033016e-02,   -8.674610e-02,    1.006193e-01,   -9.277267e-03,   -1.454794e-02,   -2.335269e-01,   -9.992447e-01,   -7.730969e-02,    6.775237e-02,    4.598397e-01,   -1.209616e+00,   -8.260966e-02,   -1.871470e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
         4,    3.981000e+01,   -1.197280e-02,    1.260015e-02,    9.282593e-02,   -1.073965e-01,   -1.089112e-01,    1.333536e-01,   -5.974006e-03,   -2.346817e-02,   -2.263033e-01,   -1.465380e+00,    4.878130e-02,   -3.901058e-01,    9.781967e-01,   -9.288286e-01,   -6.996025e-05,   -2.910119e-01,   -1.348700e-02,    2.795300e-03,    9.319900e-02,   -1.103800e-01,   -1.014300e-01,    1.262500e-01,   -5.974700e-03,   -2.635600e-02,    6.691000e-03,    6.691000e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    9.923400e-03,    9.923400e-03,
