MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e+02,   -2.263229e-02,    5.660771e-03,    1.020215e-01,   -1.099037e-01,   -1.554538e-01,    1.282957e-01,    4.916859e-02,   -3.017954e-02,    1.023533e+00,    7.369930e-01,   -6.113851e-01,    1.067722e+00,   -6.102734e-01,   -1.061982e+00,    1.410175e+00,   -2.691517e-01,   -1.479500e-02,    1.130400e-02,    9.690600e-02,   -1.009700e-01,   -1.605600e-01,    1.194100e-01,    7.666700e-02,   -3.542800e-02,    7.657100e-03,    7.657100e-03,    8.367100e-03,    8.367100e-03,    8.367100e-03,    8.367100e-03,    1.950000e-02,    1.950000e-02,
         1,    1.584800e+02,   -2.460688e-02,    4.140369e-03,    1.292880e-01,   -1.447549e-01,   -1.877229e-01,    1.657231e-01,    5.721506e-02,   -3.444762e-02,    5.269679e-01,    1.208039e+00,   -3.449621e-01,    6.824193e-01,   -1.059231e+00,   -1.199508e+00,    1.370136e+00,   -6.050402e-02,   -1.917700e-02,    1.658800e-02,    1.255600e-01,   -1.373800e-01,   -1.991700e-01,    1.527600e-01,    8.913100e-02,   -3.585700e-02,    1.030400e-02,    1.030400e-02,    1.080700e-02,    1.080700e-02,    1.080700e-02,    1.080700e-02,    2.329400e-02,    2.329400e-02,
         1,    2.511800e+02,   -2.524658e-02,    2.568154e-03,    1.655363e-01,   -1.885732e-01,   -2.301923e-01,    2.122131e-01,    6.483313e-02,   -4.062705e-02,    2.013037e-01,    1.353429e+00,   -4.664042e-01,    7.994070e-01,   -3.487154e-01,   -1.729024e+00,    1.188429e+00,    3.999635e-01,   -2.268700e-02,    1.977700e-02,    1.592800e-01,   -1.778500e-01,   -2.348700e-01,    1.890200e-01,    9.586300e-02,   -3.018400e-02,    1.271500e-02,    1.271500e-02,    1.341400e-02,    1.341400e-02,    1.341400e-02,    1.341400e-02,    2.611000e-02,    2.611000e-02,
         1,    3.981000e+02,   -2.479559e-02,    1.702917e-03,    2.122570e-01,   -2.435061e-01,   -2.828871e-01,    2.694225e-01,    7.302142e-02,   -5.062867e-02,   -1.894177e-01,    1.209264e+00,   -5.099111e-01,    8.419823e-01,    9.684319e-02,   -1.903011e+00,    1.047986e+00,    7.904156e-01,   -2.771300e-02,    2.032800e-02,    2.036900e-01,   -2.293600e-01,   -2.812600e-01,    2.374500e-01,    1.043300e-01,   -2.701500e-02,    1.540200e-02,    1.540200e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    1.680100e-02,    2.987500e-02,    2.987500e-02,
         1,    6.309500e+02,   -2.374363e-02,    2.148364e-03,    2.708125e-01,   -3.134606e-01,   -3.456134e-01,    3.431878e-01,    8.345881e-02,   -6.571664e-02,   -5.223348e-01,    1.014823e+00,   -1.596858e-01,    7.557627e-01,    5.775946e-03,   -2.072897e+00,    5.770819e-01,    1.249161e+00,   -3.363300e-02,    2.136200e-02,    2.674000e-01,   -2.973100e-01,   -3.454900e-01,    2.988900e-01,    1.024500e-01,   -2.460800e-02,    1.893300e-02,    1.893300e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    2.137000e-02,    3.290900e-02,    3.290900e-02,
         1,    1.000000e+03,   -2.273456e-02,    4.174578e-03,    3.433890e-01,   -4.045602e-01,   -4.211301e-01,    4.429560e-01,    9.743618e-02,   -8.650518e-02,   -6.668133e-01,    1.009786e+00,    3.651744e-01,    1.079353e+00,   -9.683375e-01,   -2.579181e+00,    1.125340e-01,    1.463090e+00,   -3.836800e-02,    2.784900e-02,    3.533900e-01,   -3.750000e-01,   -4.476500e-01,    3.723200e-01,    1.016400e-01,   -3.185000e-02,    2.344500e-02,    2.344500e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    2.738700e-02,    3.735600e-02,    3.735600e-02,
         2,    1.000000e+02,    3.420327e-04,   -3.184987e-03,    1.404158e-01,   -1.481782e-01,   -1.163720e-01,    1.370787e-01,   -1.362008e-02,    1.156916e-02,   -9.108020e-01,    9.804577e-01,   -8.699228e-01,    1.342911e+00,    4.023759e-01,   -1.457227e+00,   -4.366146e-01,   -1.960845e-01,   -2.835300e-03,    2.353400e-04,    1.326500e-01,   -1.361900e-01,   -1.127800e-01,    1.240700e-01,   -1.741400e-02,    9.865300e-03,    3.488500e-03,    3.488500e-03,    8.927000e-03,    8.927000e-03,    8.927000e-03,    8.927000e-03,    8.689400e-03,    8.689400e-03,
         2,    1.584800e+02,    3.615347e-03,   -1.641949e-04,    1.768337e-01,   -1.868614e-01,   -1.503801e-01,    1.765249e-01,   -1.769707e-02,    1.046104e-02,   -1.589688e+00,    3.311937e-01,   -1.327827e+00,    1.050798e+00,    7.853610e-01,   -1.345618e+00,   -5.533886e-01,   -4.311750e-01,   -2.827500e-03,    1.178100e-03,    1.618200e-01,   -1.749800e-01,   -1.415000e-01,    1.613100e-01,   -2.370300e-02,    5.781500e-03,    4.052900e-03,    4.052900e-03,    1.130700e-02,    1.130700e-02,    1.130700e-02,    1.130700e-02,    1.085300e-02,    1.085300e-02,
         2,    2.511800e+02,    4.208770e-03,    6.158242e-03,    2.208851e-01,   -2.386223e-01,   -1.932319e-01,    2.272724e-01,   -1.939319e-02,    8.567794e-03,   -1.292781e+00,   -4.910981e-01,   -1.524902e+00,    1.253593e+00,    1.538056e+00,   -1.200086e+00,   -6.204671e-01,   -7.795176e-01,   -2.893900e-03,    3.460100e-03,    1.992300e-01,   -2.208200e-01,   -1.713900e-01,    2.102300e-01,   -2.742700e-02,   -1.525400e-03,    5.494100e-03,    5.494100e-03,    1.420100e-02,    1.420100e-02,    1.420100e-02,    1.420100e-02,    1.294800e-02,    1.294800e-02,
         2,    3.981000e+02,    2.930913e-04,    1.233514e-02,    2.775079e-01,   -3.078873e-01,   -2.474052e-01,    2.930369e-01,   -1.791370e-02,    8.840291e-03,   -3.598594e-01,   -1.835040e-01,   -1.741225e+00,    1.350603e+00,    1.997968e+00,   -8.251971e-01,   -5.798485e-01,   -1.374442e+00,   -3.180200e-03,    1.056400e-02,    2.459900e-01,   -2.834400e-01,   -2.112400e-01,    2.781000e-01,   -2.671000e-02,   -1.201000e-02,    9.651800e-03,    9.651800e-03,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.810100e-02,    1.517000e-02,    1.517000e-02,
