MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    2.511800e+01,   -1.399223e-02,    9.736056e-04,    5.550057e-02,   -4.320090e-02,   -9.061678e-02,    5.506809e-02,    3.427077e-02,   -1.975813e-02,    8.654007e-01,   -7.698801e-01,    2.396631e-03,   -3.326894e-01,    2.101643e-01,    4.863441e-01,    1.015235e+00,   -4.960503e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.500542e-02,    4.120925e-03,    6.393071e-02,   -5.713649e-02,   -1.045088e-01,    7.388894e-02,    3.971226e-02,   -2.531363e-02,    1.341969e+00,   -6.350996e-01,   -3.136995e-01,    5.245358e-01,    4.215194e-01,   -6.351875e-01,    8.280037e-01,   -2.071728e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.779230e-02,    6.170014e-03,    7.688361e-02,   -7.670657e-02,   -1.240867e-01,    9.631130e-02,    4.762325e-02,   -3.143167e-02,    1.266855e+00,   -6.076014e-02,   -2.363153e-01,    6.818542e-01,   -1.798005e-01,   -8.458439e-01,    8.369185e-01,   -1.124409e-03,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    2.511800e+01,   -5.054029e-03,   -4.224666e-03,    6.514018e-02,   -6.554733e-02,   -5.150539e-02,    5.590485e-02,   -3.219066e-03,    6.183967e-03,   -8.604689e-01,   -9.720618e-02,    6.802180e-01,   -4.084005e-01,   -1.355383e+00,   -2.426199e-01,   -6.988786e-02,    5.070464e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -4.270680e-03,   -2.382989e-03,    8.134471e-02,   -8.566522e-02,   -6.529129e-02,    7.551735e-02,   -5.278009e-03,    8.170248e-03,   -1.534912e-01,   -7.438019e-02,    9.377303e-01,   -4.074430e-01,   -1.403847e+00,    1.703781e-01,   -3.647653e-01,    3.671572e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -3.823550e-03,   -1.649334e-03,    1.042843e-01,   -1.102230e-01,   -8.486369e-02,    9.940739e-02,   -8.725402e-03,    9.837612e-03,    5.618813e-01,    3.812361e-01,    5.947858e-01,   -1.614671e-01,   -9.936634e-01,    2.033892e-01,   -4.986350e-01,    2.178571e-01,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    7.143912e-03,   -1.280562e-02,    8.605410e-02,   -8.499570e-02,   -6.110473e-02,    7.473599e-02,   -2.125995e-02,    1.890047e-02,   -2.783600e+00,   -4.659270e-02,   -1.824485e+00,   -1.932798e+00,    4.026456e-01,   -3.231153e-01,   -5.003185e-01,    1.517530e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    1.072865e-02,   -1.519906e-02,    1.092728e-01,   -1.066195e-01,   -8.033753e-02,    9.670551e-02,   -2.717722e-02,    2.251123e-02,   -1.982053e+00,   -4.965920e-01,   -5.426353e-01,   -2.458480e+00,    1.758736e-02,    1.819613e-01,   -1.120555e+00,    9.760445e-01,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    2.511800e+01,   -8.171224e-03,    1.091803e-02,    7.681110e-02,   -8.035356e-02,   -8.659323e-02,    1.005730e-01,   -9.292471e-03,   -1.458461e-02,   -2.521845e-01,   -1.020022e+00,   -1.023699e-01,    7.172488e-02,    4.338915e-01,   -1.201760e+00,   -8.052063e-02,   -1.821096e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
         4,    3.981000e+01,   -1.198214e-02,    1.278973e-02,    9.301530e-02,   -1.072673e-01,   -1.086920e-01,    1.334188e-01,   -6.023210e-03,   -2.362517e-02,   -2.249076e-01,   -1.493712e+00,    2.401925e-02,   -4.070060e-01,    9.495435e-01,   -9.373602e-01,    4.888464e-03,   -2.751907e-01,   -1.348700e-02,    2.795300e-03,    9.319900e-02,   -1.103800e-01,   -1.014300e-01,    1.262500e-01,   -5.974700e-03,   -2.635600e-02,    6.691000e-03,    6.691000e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    9.923400e-03,    9.923400e-03,
         4,    6.309500e+01,   -1.540466e-02,    1.415420e-02,    1.142405e-01,   -1.450865e-01,   -1.389549e-01,    1.775072e-01,    7.644789e-04,   -3.468796e-02,    1.012628e-01,   -7.902208e-01,    2.355886e-01,   -7.729120e-01,    7.489044e-01,    2.523246e-01,    5.690715e-02,   -3.242614e-01,   -1.455200e-02,    7.500300e-03,    1.166800e-01,   -1.530900e-01,   -1.312000e-01,    1.801200e-01,    1.563000e-03,   -3.923800e-02,    8.420300e-03,    8.420300e-03,    1.035500e-02,    1.035500e-02,    1.035500e-02,    1.035500e-02,    1.403200e-02,    1.403200e-02,
         5,    2.511800e+01,    5.292727e-03,   -1.325404e-02,    6.754155e-02,   -5.815030e-02,   -5.142050e-02,    3.850240e-02,   -2.340145e-03,    2.667400e-03,    5.990911e-01,   -6.476693e-01,    6.741646e-01,    3.724408e-01,   -1.820240e-01,    3.792749e-01,    3.492690e-01,    5.149428e-01,    9.067600e-03,   -1.733500e-02,    7.013600e-02,   -5.671700e-02,   -5.212100e-02,    3.996200e-02,   -1.468300e-03,    3.952800e-03,    6.301000e-03,    6.301000e-03,    3.848400e-03,    3.848400e-03,    3.848400e-03,    3.848400e-03,    2.496200e-03,    2.496200e-03,
