MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.309500e+00,   -1.912870e-02,   -1.502989e-03,    3.521559e-02,   -2.632516e-02,   -7.174419e-02,    2.826768e-02,    2.332003e-02,   -1.099691e-02,   -3.550090e-01,   -2.765954e-01,   -4.270945e-01,   -6.096419e-03,   -7.928800e-01,    3.654807e-01,    6.340742e-01,   -7.181546e-01,   -2.072500e-02,   -2.746700e-03,    3.396600e-02,   -2.634300e-02,   -7.406400e-02,    2.933700e-02,    2.817000e-02,   -1.649000e-02,    4.496500e-03,    4.496500e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    7.648900e-03,    7.648900e-03,
         1,    1.000000e+01,   -1.696608e-02,   -2.291096e-03,    4.266373e-02,   -2.984165e-02,   -7.676889e-02,    3.255389e-02,    2.611189e-02,   -1.272388e-02,   -2.826112e-01,   -4.976656e-01,   -8.966245e-01,    8.118437e-02,   -4.065011e-01,   -6.400712e-01,    7.957236e-01,   -7.741356e-01,   -1.826100e-02,   -4.571400e-03,    3.977400e-02,   -2.958000e-02,   -7.807900e-02,    3.049100e-02,    3.285700e-02,   -1.928600e-02,    4.582000e-03,    4.582000e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    8.476700e-03,    8.476700e-03,
         1,    1.584800e+01,   -1.475303e-02,   -1.012445e-03,    4.919143e-02,   -3.436326e-02,   -8.236019e-02,    4.151435e-02,    2.885385e-02,   -1.521949e-02,    5.253353e-02,   -7.754680e-01,   -7.405943e-01,   -1.090656e-01,    1.652785e-01,   -9.182293e-01,    1.038946e+00,   -7.414124e-01,   -1.451900e-02,   -4.467000e-03,    4.651100e-02,   -3.475800e-02,   -8.176200e-02,    3.819100e-02,    3.875200e-02,   -2.228300e-02,    4.454800e-03,    4.454800e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    9.527100e-03,    9.527100e-03,
         1,    2.511800e+01,   -1.410651e-02,    1.891163e-03,    5.517301e-02,   -4.266947e-02,   -9.149584e-02,    5.562589e-02,    3.200339e-02,   -1.944328e-02,    8.930620e-01,   -9.919791e-01,    7.765101e-02,   -4.547816e-01,    4.121213e-01,    3.581933e-01,    1.218151e+00,   -5.242280e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.577668e-02,    4.794120e-03,    6.313749e-02,   -5.692366e-02,   -1.058797e-01,    7.347142e-02,    3.695664e-02,   -2.571428e-02,    1.525520e+00,   -7.953115e-01,   -1.573691e-01,    4.825902e-01,    6.916941e-01,   -5.529003e-01,    1.045290e+00,   -1.755814e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.888515e-02,    6.107632e-03,    7.607841e-02,   -7.727265e-02,   -1.249330e-01,    9.455032e-02,    4.475025e-02,   -3.296542e-02,    1.469168e+00,   -4.921182e-02,   -1.096813e-01,    7.708817e-01,   -4.671684e-02,   -5.688958e-01,    1.023344e+00,    9.839873e-02,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    6.309500e+00,   -1.301304e-02,   -4.648277e-03,    3.567138e-02,   -3.357803e-02,   -3.237815e-02,    2.345913e-02,   -6.038056e-06,    2.981837e-03,   -8.601894e-01,    1.154695e-01,   -3.612602e-01,   -2.325895e-01,    1.305874e-01,    5.976280e-01,   -9.181871e-02,    5.911242e-01,   -1.675400e-02,   -4.146100e-03,    3.462300e-02,   -3.425300e-02,   -3.208800e-02,    2.478700e-02,   -1.843500e-04,    4.129800e-03,    4.349000e-03,    4.349000e-03,    2.902000e-03,    2.902000e-03,    2.221900e-03,    2.221900e-03,    1.942000e-03,    1.942000e-03,
         2,    1.000000e+01,   -1.008860e-02,   -6.291925e-03,    4.450929e-02,   -4.098916e-02,   -3.675747e-02,    3.007889e-02,   -6.652233e-04,    3.737033e-03,   -1.039240e+00,    6.835208e-02,   -4.923239e-01,   -2.487299e-01,   -3.830180e-01,    2.073727e-01,    4.635141e-02,    6.533428e-01,   -1.493000e-02,   -5.973500e-03,    4.313000e-02,   -4.168600e-02,   -3.779200e-02,    3.063900e-02,   -5.530900e-04,    5.317600e-03,    4.658600e-03,    4.658600e-03,    2.801600e-03,    2.801600e-03,    2.701000e-03,    2.701000e-03,    2.419200e-03,    2.419200e-03,
         2,    1.584800e+01,   -6.574815e-03,   -6.139803e-03,    5.406200e-02,   -5.062024e-02,   -4.248977e-02,    4.042983e-02,   -1.507211e-03,    4.918342e-03,   -1.246718e+00,    9.428513e-02,   -1.273710e-01,   -4.242044e-01,   -9.664878e-01,   -1.501838e-01,    1.547732e-02,    5.344547e-01,   -1.258200e-02,   -5.685500e-03,    5.363300e-02,   -5.204900e-02,   -4.574500e-02,    3.992400e-02,   -1.460400e-03,    6.534800e-03,    4.818400e-03,    4.818400e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.024500e-03,    3.024500e-03,
         2,    2.511800e+01,   -3.927692e-03,   -4.279483e-03,    6.522287e-02,   -6.473943e-02,   -5.132244e-02,    5.523143e-02,   -2.827946e-03,    6.580742e-03,   -1.100396e+00,   -8.552928e-02,    6.612538e-01,   -5.936958e-01,   -1.397343e+00,   -8.816931e-02,   -1.678489e-01,    4.076686e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -2.985264e-03,   -1.987633e-03,    8.070683e-02,   -8.481046e-02,   -6.474445e-02,    7.460537e-02,   -5.043016e-03,    8.613456e-03,   -4.804609e-01,   -1.749464e-01,    1.049239e+00,   -5.568634e-01,   -1.499441e+00,    3.298019e-01,   -4.078026e-01,    2.859866e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -2.904508e-03,   -6.269038e-04,    1.030057e-01,   -1.100936e-01,   -8.380786e-02,    9.868311e-02,   -8.484144e-03,    1.038293e-02,    2.380125e-01,    2.093377e-02,    7.701924e-01,   -1.792160e-01,   -1.138506e+00,    3.027486e-01,   -5.322327e-01,    1.419163e-01,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    8.373286e-03,   -1.259978e-02,    8.750165e-02,   -8.462463e-02,   -6.093322e-02,    7.444134e-02,   -2.086408e-02,    1.898751e-02,   -2.954389e+00,   -7.518764e-02,   -1.955996e+00,   -1.966510e+00,    3.709793e-01,   -2.687112e-01,   -5.422792e-01,    1.508304e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    1.151870e-02,   -1.443123e-02,    1.106240e-01,   -1.062237e-01,   -7.996114e-02,    9.668514e-02,   -2.677666e-02,    2.268208e-02,   -2.071936e+00,   -5.839465e-01,   -6.894888e-01,   -2.501496e+00,   -3.431805e-02,    1.847700e-01,   -1.152947e+00,    9.622284e-01,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    6.309500e+00,   -8.130140e-04,    4.639715e-03,    4.534482e-02,   -3.699695e-02,   -4.450892e-02,    4.748151e-02,   -7.900654e-03,    1.310918e-03,   -4.431404e-01,    1.908892e-01,    5.186865e-01,   -4.725056e-01,   -9.348895e-01,   -5.447076e-01,   -3.148042e-01,   -3.191869e-02,   -2.033600e-03,    5.165500e-03,    4.698600e-02,   -3.849200e-02,   -4.746700e-02,    4.575800e-02,   -9.059700e-03,    1.193400e-03,    2.754400e-03,    2.754400e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.681800e-03,    3.681800e-03,
         4,    1.000000e+01,   -2.400705e-03,    7.003114e-03,    5.376254e-02,   -4.717439e-02,   -5.565237e-02,    6.054872e-02,   -9.629348e-03,   -2.065239e-03,   -6.111434e-01,   -7.610222e-02,    2.893219e-01,   -5.858738e-03,   -9.260739e-01,   -8.859303e-01,   -3.054141e-01,   -1.280356e-01,   -4.629300e-03,    6.725600e-03,    5.487900e-02,   -4.719700e-02,   -5.922600e-02,    5.713000e-02,   -1.102900e-02,   -2.652000e-03,    3.646600e-03,    3.646600e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    4.582800e-03,    4.582800e-03,
         4,    1.584800e+01,   -4.511276e-03,    9.347957e-03,    6.399026e-02,   -6.107268e-02,   -6.911985e-02,    7.821789e-02,   -1.002792e-02,   -6.952912e-03,   -7.838958e-01,   -6.897970e-01,   -1.306342e-01,    5.671451e-02,   -3.615734e-01,   -1.411049e+00,   -2.900536e-01,   -2.042410e-01,   -8.026500e-03,    6.254700e-03,    6.337600e-02,   -6.080600e-02,   -7.082000e-02,    7.158300e-02,   -1.167400e-02,   -8.112000e-03,    4.484300e-03,    4.484300e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    5.675100e-03,    5.675100e-03,
         4,    2.511800e+01,   -7.375223e-03,    1.220415e-02,    7.671223e-02,   -8.028862e-02,   -8.619340e-02,    1.027929e-01,   -8.995467e-03,   -1.326385e-02,   -4.043661e-01,   -1.265907e+00,   -8.558813e-02,    6.070185e-02,    3.660257e-01,   -1.578553e+00,   -1.213291e-01,   -3.635818e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
