MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e+00,   -1.646514e-02,    5.001885e-03,    1.592850e-02,   -1.083026e-02,   -4.616994e-02,    2.213825e-02,    1.432495e-02,   -5.652937e-03,   -7.299892e-01,    3.863543e-01,   -1.142613e+00,    8.977444e-01,    8.840248e-02,   -2.493143e+00,    4.874767e-01,    9.463293e-02,   -1.846400e-02,    6.059800e-03,    1.426200e-02,   -9.520900e-03,   -4.604100e-02,    1.850200e-02,    1.646600e-02,   -5.237300e-03,    2.738200e-03,    2.738200e-03,    1.458500e-03,    1.458500e-03,    1.458500e-03,    1.458500e-03,    4.392100e-03,    4.392100e-03,
         1,    1.584800e+00,   -1.834977e-02,    4.081038e-03,    1.871405e-02,   -1.438422e-02,   -5.272656e-02,    2.378684e-02,    1.595425e-02,   -6.662969e-03,   -6.378011e-01,    1.566838e-01,   -3.936273e-01,    3.439554e-01,    1.165845e+00,   -1.140551e+00,    4.475087e-01,   -2.475658e-01,   -2.043500e-02,    4.593300e-03,    1.801800e-02,   -1.377600e-02,   -5.066500e-02,    2.177000e-02,    1.817300e-02,   -7.890400e-03,    3.269400e-03,    3.269400e-03,    1.768300e-03,    1.768300e-03,    1.768300e-03,    1.768300e-03,    4.958000e-03,    4.958000e-03,
         1,    2.511800e+00,   -1.986138e-02,    2.476354e-03,    2.296274e-02,   -1.873665e-02,   -5.976833e-02,    2.539460e-02,    1.795085e-02,   -7.732925e-03,   -3.302599e-01,    5.603889e-02,   -6.237790e-01,    7.847499e-02,    1.143270e+00,   -2.717340e-01,    3.665025e-01,   -4.975134e-01,   -2.108100e-02,    2.683300e-03,    2.164600e-02,   -1.857100e-02,   -5.735500e-02,    2.482100e-02,    2.001800e-02,   -1.053900e-02,    3.692900e-03,    3.692900e-03,    2.110900e-03,    2.110900e-03,    2.110900e-03,    2.110900e-03,    5.640200e-03,    5.640200e-03,
         1,    3.981000e+00,   -2.034968e-02,    2.844436e-04,    2.901839e-02,   -2.337470e-02,   -6.674530e-02,    2.690282e-02,    2.017059e-02,   -8.862927e-03,   -2.662600e-01,   -9.356892e-02,   -7.336204e-01,    2.830830e-01,    3.234954e-01,    2.550351e-01,    4.057553e-01,   -7.552064e-01,   -2.145000e-02,   -1.022300e-04,    2.717400e-02,   -2.266300e-02,   -6.593200e-02,    2.754400e-02,    2.282800e-02,   -1.380900e-02,    4.132500e-03,    4.132500e-03,    2.514100e-03,    2.514100e-03,    2.514100e-03,    2.514100e-03,    6.549300e-03,    6.549300e-03,
         2,    1.000000e+00,   -1.249545e-02,    2.871858e-03,    1.509567e-02,   -1.190219e-02,   -1.847012e-02,    1.169207e-02,    1.805353e-03,    6.889301e-04,    4.993103e-02,    1.557377e-01,   -4.416128e-02,   -5.422130e-02,    4.886636e-01,   -2.138111e+00,    1.042673e+00,    6.085192e-01,   -1.237800e-02,    3.238200e-03,    1.488000e-02,   -1.216700e-02,   -1.798400e-02,    9.565100e-03,    3.113700e-03,    1.452500e-03,    2.352300e-03,    2.352300e-03,    4.883800e-03,    4.883800e-03,    9.947900e-04,    9.947900e-04,    1.254800e-03,    1.254800e-03,
         2,    1.584800e+00,   -1.375424e-02,    1.758588e-03,    1.789359e-02,   -1.623224e-02,   -2.151469e-02,    1.373975e-02,    1.656923e-03,    1.220359e-03,    7.337219e-01,    5.469776e-01,   -6.006441e-01,    2.582580e-01,    1.530304e+00,   -1.607383e+00,    1.097588e+00,    6.517555e-01,   -1.197900e-02,    3.082000e-03,    1.483000e-02,   -1.491500e-02,   -1.982600e-02,    1.196600e-02,    3.214400e-03,    2.145200e-03,    2.419500e-03,    2.419500e-03,    5.100500e-03,    5.100500e-03,    1.103500e-03,    1.103500e-03,    1.419000e-03,    1.419000e-03,
         2,    2.511800e+00,   -1.462546e-02,   -4.539535e-05,    2.227910e-02,   -2.175098e-02,   -2.504082e-02,    1.635465e-02,    1.290053e-03,    1.869163e-03,   -5.210009e-02,    3.035076e-01,   -7.389671e-01,    4.191184e-02,    1.682401e+00,   -5.693541e-01,    6.896587e-01,    8.135057e-01,   -1.478700e-02,    8.956300e-04,    1.914100e-02,   -2.157300e-02,   -2.267200e-02,    1.555300e-02,    2.365300e-03,    3.137500e-03,    3.100500e-03,    3.100500e-03,    4.246600e-03,    4.246600e-03,    1.408000e-03,    1.408000e-03,    1.559100e-03,    1.559100e-03,
         2,    3.981000e+00,   -1.451561e-02,   -2.517464e-03,    2.864701e-02,   -2.810106e-02,   -2.896785e-02,    1.968828e-02,    6.730185e-04,    2.530805e-03,   -5.400358e-01,    5.431149e-01,   -4.773374e-01,   -8.298071e-02,    1.161989e+00,    2.526416e-02,    1.842897e-01,    6.266459e-01,   -1.658400e-02,   -4.372800e-04,    2.721500e-02,   -2.835000e-02,   -2.686500e-02,    1.973400e-02,    9.803400e-04,    3.575800e-03,    3.830100e-03,    3.830100e-03,    3.000000e-03,    3.000000e-03,    1.809700e-03,    1.809700e-03,    1.667600e-03,    1.667600e-03,
         4,    3.981000e-01,   -7.962403e-04,    4.693674e-04,    1.984590e-02,   -8.575929e-03,   -1.218087e-02,    1.105956e-02,   -9.503419e-04,    1.051706e-03,   -1.777190e+00,   -3.646041e-01,   -6.637871e-01,    8.187854e-01,   -1.573340e+00,    7.682952e-01,    1.282368e+00,    7.397650e-01,   -2.798600e-03,    5.856800e-05,    1.879400e-02,   -7.278400e-03,   -1.441800e-02,    1.215200e-02,    1.329000e-04,    1.676600e-03,    1.126700e-03,    1.126700e-03,    1.584700e-03,    1.584700e-03,    1.421900e-03,    1.421900e-03,    8.447200e-04,    8.447200e-04,
         4,    6.309500e-01,   -1.040238e-03,    5.666249e-04,    2.177693e-02,   -1.088759e-02,   -1.479994e-02,    1.364842e-02,   -1.211978e-03,    1.577244e-03,   -1.855748e+00,   -3.801942e-01,   -6.412605e-01,    1.229919e+00,   -1.128691e+00,    7.312331e-01,    1.899991e+00,    1.226912e-02,   -3.542900e-03,    5.389500e-05,    2.088500e-02,   -9.176900e-03,   -1.695100e-02,    1.504200e-02,    5.465400e-04,    1.588600e-03,    1.348600e-03,    1.348600e-03,    1.390900e-03,    1.390900e-03,    1.905800e-03,    1.905800e-03,    9.255400e-04,    9.255400e-04,
