MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.309500e+00,   -1.902760e-02,   -1.524794e-03,    3.532777e-02,   -2.647363e-02,   -7.171485e-02,    2.833985e-02,    2.319524e-02,   -1.098585e-02,   -3.774934e-01,   -2.717460e-01,   -4.654350e-01,    4.464812e-02,   -8.029098e-01,    3.408123e-01,    6.503892e-01,   -7.196008e-01,   -2.072500e-02,   -2.746700e-03,    3.396600e-02,   -2.634300e-02,   -7.406400e-02,    2.933700e-02,    2.817000e-02,   -1.649000e-02,    4.496500e-03,    4.496500e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    7.648900e-03,    7.648900e-03,
         1,    1.000000e+01,   -1.687735e-02,   -2.228137e-03,    4.285222e-02,   -2.997990e-02,   -7.680988e-02,    3.277368e-02,    2.601664e-02,   -1.275402e-02,   -3.019741e-01,   -5.114061e-01,   -9.551076e-01,    1.240806e-01,   -3.937813e-01,   -7.082701e-01,    8.069604e-01,   -7.705801e-01,   -1.826100e-02,   -4.571400e-03,    3.977400e-02,   -2.958000e-02,   -7.807900e-02,    3.049100e-02,    3.285700e-02,   -1.928600e-02,    4.582000e-03,    4.582000e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    8.476700e-03,    8.476700e-03,
         1,    1.584800e+01,   -1.474188e-02,   -9.094809e-04,    4.941915e-02,   -3.447347e-02,   -8.257573e-02,    4.179402e-02,    2.882272e-02,   -1.525625e-02,    5.003234e-02,   -7.985811e-01,   -8.035125e-01,   -7.861329e-02,    2.248309e-01,   -9.955033e-01,    1.042215e+00,   -7.375537e-01,   -1.451900e-02,   -4.467000e-03,    4.651100e-02,   -3.475800e-02,   -8.176200e-02,    3.819100e-02,    3.875200e-02,   -2.228300e-02,    4.454800e-03,    4.454800e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    9.527100e-03,    9.527100e-03,
         1,    2.511800e+01,   -1.415818e-02,    1.961618e-03,    5.543111e-02,   -4.276145e-02,   -9.186043e-02,    5.582287e-02,    3.205511e-02,   -1.941362e-02,    9.055687e-01,   -1.009033e+00,    1.835397e-02,   -4.336512e-01,    4.958839e-01,    3.129383e-01,    1.213522e+00,   -5.268822e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.583492e-02,    4.822621e-03,    6.341411e-02,   -5.697756e-02,   -1.062469e-01,    7.353402e-02,    3.704116e-02,   -2.552747e-02,    1.539380e+00,   -8.020946e-01,   -2.118854e-01,    4.932123e-01,    7.640744e-01,   -5.652394e-01,    1.038625e+00,   -1.903111e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.893109e-02,    6.131351e-03,    7.630327e-02,   -7.728773e-02,   -1.251584e-01,    9.460009e-02,    4.477023e-02,   -3.258973e-02,    1.477672e+00,   -5.360277e-02,   -1.450453e-01,    7.732533e-01,   -1.125362e-02,   -5.767227e-01,    1.022047e+00,    7.402049e-02,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    6.309500e+00,   -1.294023e-02,   -4.700754e-03,    3.579122e-02,   -3.373049e-02,   -3.237550e-02,    2.354365e-02,   -3.806179e-05,    2.996450e-03,   -8.769314e-01,    1.275360e-01,   -4.025583e-01,   -1.800519e-01,    1.293951e-01,    5.595874e-01,   -7.532864e-02,    5.835993e-01,   -1.675400e-02,   -4.146100e-03,    3.462300e-02,   -3.425300e-02,   -3.208800e-02,    2.478700e-02,   -1.843500e-04,    4.129800e-03,    4.349000e-03,    4.349000e-03,    2.902000e-03,    2.902000e-03,    2.221900e-03,    2.221900e-03,    1.942000e-03,    1.942000e-03,
         2,    1.000000e+01,   -1.000600e-02,   -6.266528e-03,    4.471426e-02,   -4.108545e-02,   -3.681228e-02,    3.023944e-02,   -7.163564e-04,    3.741568e-03,   -1.056971e+00,    6.290051e-02,   -5.654832e-01,   -2.143587e-01,   -3.627250e-01,    1.479315e-01,    6.748777e-02,    6.514683e-01,   -1.493000e-02,   -5.973500e-03,    4.313000e-02,   -4.168600e-02,   -3.779200e-02,    3.063900e-02,   -5.530900e-04,    5.317600e-03,    4.658600e-03,    4.658600e-03,    2.801600e-03,    2.801600e-03,    2.701000e-03,    2.701000e-03,    2.419200e-03,    2.419200e-03,
         2,    1.584800e+01,   -6.561597e-03,   -6.067730e-03,    5.424123e-02,   -5.063904e-02,   -4.263521e-02,    4.060478e-02,   -1.559249e-03,    4.887566e-03,   -1.249461e+00,    7.932714e-02,   -1.805857e-01,   -4.186204e-01,   -9.233056e-01,   -2.021270e-01,    3.268264e-02,    5.446303e-01,   -1.258200e-02,   -5.685500e-03,    5.363300e-02,   -5.204900e-02,   -4.574500e-02,    3.992400e-02,   -1.460400e-03,    6.534800e-03,    4.818400e-03,    4.818400e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.024500e-03,    3.024500e-03,
         2,    2.511800e+01,   -3.989500e-03,   -4.244273e-03,    6.531940e-02,   -6.478964e-02,   -5.150039e-02,    5.538192e-02,   -2.841160e-03,    6.527477e-03,   -1.087230e+00,   -9.302948e-02,    6.391143e-01,   -5.821802e-01,   -1.356531e+00,   -1.226843e-01,   -1.645394e-01,    4.210097e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -3.074986e-03,   -2.035777e-03,    8.079172e-02,   -8.499198e-02,   -6.490612e-02,    7.479660e-02,   -5.015507e-03,    8.583671e-03,   -4.576384e-01,   -1.627001e-01,    1.034399e+00,   -5.251324e-01,   -1.471179e+00,    2.963726e-01,   -4.128407e-01,    2.914414e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -2.962262e-03,   -7.796819e-04,    1.031881e-01,   -1.104014e-01,   -8.399752e-02,    9.899074e-02,   -8.456252e-03,    1.039674e-02,    2.583647e-01,    7.477249e-02,    7.451609e-01,   -1.369934e-01,   -1.112487e+00,    2.605479e-01,   -5.361168e-01,    1.399923e-01,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    8.202878e-03,   -1.246859e-02,    8.742696e-02,   -8.472918e-02,   -6.101641e-02,    7.448671e-02,   -2.067687e-02,    1.877726e-02,   -2.930716e+00,   -9.341401e-02,   -1.949211e+00,   -1.957011e+00,    3.863378e-01,   -2.770884e-01,   -5.621234e-01,    1.530590e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    1.133481e-02,   -1.438665e-02,    1.105966e-01,   -1.064412e-01,   -8.003482e-02,    9.684705e-02,   -2.652380e-02,    2.247702e-02,   -2.051015e+00,   -5.890179e-01,   -6.865103e-01,   -2.477863e+00,   -2.415763e-02,    1.624417e-01,   -1.173395e+00,    9.788116e-01,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    6.309500e+00,   -7.555220e-04,    4.699321e-03,    4.547758e-02,   -3.708196e-02,   -4.447696e-02,    4.754040e-02,   -7.952910e-03,    1.261406e-03,   -4.640132e-01,    1.692487e-01,    4.767310e-01,   -4.456371e-01,   -9.449896e-01,   -5.633190e-01,   -3.006111e-01,   -1.847082e-02,   -2.033600e-03,    5.165500e-03,    4.698600e-02,   -3.849200e-02,   -4.746700e-02,    4.575800e-02,   -9.059700e-03,    1.193400e-03,    2.754400e-03,    2.754400e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.164100e-03,    3.681800e-03,    3.681800e-03,
         4,    1.000000e+01,   -2.427659e-03,    7.065870e-03,    5.392868e-02,   -4.720526e-02,   -5.564041e-02,    6.065344e-02,   -9.634083e-03,   -2.115825e-03,   -6.037517e-01,   -9.331158e-02,    2.462671e-01,    2.139664e-03,   -9.291730e-01,   -9.130679e-01,   -3.043810e-01,   -1.169973e-01,   -4.629300e-03,    6.725600e-03,    5.487900e-02,   -4.719700e-02,   -5.922600e-02,    5.713000e-02,   -1.102900e-02,   -2.652000e-03,    3.646600e-03,    3.646600e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    3.858900e-03,    4.582800e-03,    4.582800e-03,
         4,    1.584800e+01,   -4.601897e-03,    9.337746e-03,    6.412078e-02,   -6.105286e-02,   -6.917694e-02,    7.836346e-02,   -9.981913e-03,   -6.968874e-03,   -7.636873e-01,   -6.875200e-01,   -1.583941e-01,    5.250052e-02,   -3.494311e-01,   -1.442007e+00,   -2.981598e-01,   -2.014284e-01,   -8.026500e-03,    6.254700e-03,    6.337600e-02,   -6.080600e-02,   -7.082000e-02,    7.158300e-02,   -1.167400e-02,   -8.112000e-03,    4.484300e-03,    4.484300e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    4.702100e-03,    5.675100e-03,    5.675100e-03,
         4,    2.511800e+01,   -7.474167e-03,    1.207793e-02,    7.677003e-02,   -8.028496e-02,   -8.637017e-02,    1.029299e-01,   -8.904437e-03,   -1.321286e-02,   -3.854496e-01,   -1.241776e+00,   -9.539808e-02,    6.008106e-02,    3.960290e-01,   -1.601805e+00,   -1.338367e-01,   -3.705880e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
         4,    3.981000e+01,   -1.157670e-02,    1.473666e-02,    9.289518e-02,   -1.071726e-01,   -1.096880e-01,    1.366320e-01,   -5.920523e-03,   -2.141299e-02,   -2.855033e-01,   -1.784690e+00,    3.972594e-02,   -4.193885e-01,    1.079772e+00,   -1.357500e+00,   -5.459562e-03,   -4.981166e-01,   -1.348700e-02,    2.795300e-03,    9.319900e-02,   -1.103800e-01,   -1.014300e-01,    1.262500e-01,   -5.974700e-03,   -2.635600e-02,    6.691000e-03,    6.691000e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    9.923400e-03,    9.923400e-03,
         4,    6.309500e+01,   -1.591052e-02,    1.678518e-02,    1.140867e-01,   -1.450686e-01,   -1.419852e-01,    1.810821e-01,    2.253666e-04,   -3.147888e-02,    1.613392e-01,   -1.102678e+00,    2.504423e-01,   -7.746432e-01,    1.041544e+00,   -9.290912e-02,    9.532735e-02,   -5.529593e-01,   -1.455200e-02,    7.500300e-03,    1.166800e-01,   -1.530900e-01,   -1.312000e-01,    1.801200e-01,    1.563000e-03,   -3.923800e-02,    8.420300e-03,    8.420300e-03,    1.035500e-02,    1.035500e-02,    1.035500e-02,    1.035500e-02,    1.403200e-02,    1.403200e-02,
         5,    6.309500e+00,   -7.968981e-03,   -7.071270e-03,    3.865059e-02,   -3.355617e-02,   -3.900819e-02,    2.064811e-02,   -9.152616e-04,    2.310419e-03,   -1.657504e-01,   -5.734436e-01,    2.641353e-01,   -2.636540e-02,    1.133889e-01,    2.933185e-02,    1.312762e+00,    1.564996e-01,   -8.604800e-03,   -9.271000e-03,    3.928000e-02,   -3.361900e-02,   -3.873800e-02,    2.071800e-02,    1.301600e-03,    2.574700e-03,    3.836000e-03,    3.836000e-03,    2.382900e-03,    2.382900e-03,    2.382900e-03,    2.382900e-03,    1.688700e-03,    1.688700e-03,
         5,    1.000000e+01,   -4.970042e-03,   -9.688293e-03,    4.811778e-02,   -3.927997e-02,   -4.343668e-02,    2.353019e-02,   -1.516473e-03,    2.105367e-03,    1.175956e-01,   -7.174491e-01,   -6.594893e-02,    2.312764e-01,    1.177162e-01,   -2.335433e-01,    1.155226e+00,    2.642143e-01,   -4.460500e-03,   -1.279700e-02,    4.793700e-02,   -3.864600e-02,   -4.311400e-02,    2.289000e-02,    4.306600e-04,    2.550700e-03,    4.333000e-03,    4.333000e-03,    2.741200e-03,    2.741200e-03,    2.741200e-03,    2.741200e-03,    1.685500e-03,    1.685500e-03,
         5,    1.584800e+01,   -8.546818e-04,   -1.167571e-02,    5.743522e-02,   -4.639380e-02,   -4.727406e-02,    2.880137e-02,   -1.807897e-03,    2.203679e-03,    5.521475e-01,   -7.647047e-01,    2.588642e-01,   -4.395140e-02,    6.052006e-02,   -3.675143e-01,    6.976992e-01,    3.538693e-01,    1.981700e-03,   -1.560400e-02,    5.826100e-02,   -4.653400e-02,   -4.708100e-02,    2.762900e-02,   -4.878500e-04,    2.873200e-03,    5.137000e-03,    5.137000e-03,    3.190000e-03,    3.190000e-03,    3.190000e-03,    3.190000e-03,    1.892000e-03,    1.892000e-03,
         5,    2.511800e+01,    4.367420e-03,   -1.265439e-02,    6.709018e-02,   -5.754093e-02,   -5.154378e-02,    3.842326e-02,   -2.288031e-03,    2.896932e-03,    7.459419e-01,   -7.428354e-01,    7.914511e-01,    2.140959e-01,   -1.499886e-01,    3.998391e-01,    3.283914e-01,    4.229900e-01,    9.067600e-03,   -1.733500e-02,    7.013600e-02,   -5.671700e-02,   -5.212100e-02,    3.996200e-02,   -1.468300e-03,    3.952800e-03,    6.301000e-03,    6.301000e-03,    3.848400e-03,    3.848400e-03,    3.848400e-03,    3.848400e-03,    2.496200e-03,    2.496200e-03,
         5,    3.981000e+01,    1.040210e-02,   -1.158225e-02,    7.962999e-02,   -7.484026e-02,   -5.867069e-02,    5.408719e-02,   -3.756129e-03,    3.846016e-03,    7.569643e-01,   -3.858157e-01,   -8.602339e-04,    1.057350e+00,   -1.689912e-01,    2.940698e-01,    1.772266e-01,    5.501630e-01,    1.580100e-02,   -1.433400e-02,    7.962600e-02,   -6.993300e-02,   -5.945500e-02,    5.545200e-02,   -3.142500e-03,    5.750900e-03,    7.132300e-03,    7.132300e-03,    4.641100e-03,    4.641100e-03,    4.641100e-03,    4.641100e-03,    3.462400e-03,    3.462400e-03,
         5,    6.309500e+01,    1.548593e-02,   -7.484368e-03,    9.810014e-02,   -9.833617e-02,   -7.214381e-02,    7.558964e-02,   -6.379422e-03,    3.673323e-03,    9.809574e-01,   -1.590008e-02,   -4.405631e-01,    9.074899e-01,   -3.124748e-01,    7.550335e-01,    2.104130e-01,    5.598303e-01,    2.400800e-02,   -7.622500e-03,    9.544500e-02,   -9.286700e-02,   -7.402700e-02,    8.014000e-02,   -5.433300e-03,    6.190600e-03,    8.687500e-03,    8.687500e-03,    6.026700e-03,    6.026700e-03,    6.026700e-03,    6.026700e-03,    4.496500e-03,    4.496500e-03,
         6,    6.309500e+00,    1.225077e-01,   -6.527322e-02,    8.661566e-02,   -7.993441e-02,   -1.647229e-01,    1.052504e-01,   -8.535508e-02,    6.266621e-02,    1.493807e-01,    1.862751e-01,   -3.328416e-01,   -1.442099e-01,   -5.893041e-01,   -3.923053e-01,    4.397590e-01,   -2.892740e-01,    1.253700e-01,   -6.170400e-02,    8.408700e-02,   -8.103000e-02,   -1.692000e-01,    1.022700e-01,   -7.631100e-02,    5.671700e-02,    1.916100e-02,    1.916100e-02,    7.597200e-03,    7.597200e-03,    7.597200e-03,    7.597200e-03,    2.056600e-02,    2.056600e-02,
         6,    1.000000e+01,    1.478510e-01,   -6.307049e-02,    1.113444e-01,   -9.393657e-02,   -2.006419e-01,    1.125554e-01,   -1.082223e-01,    6.567862e-02,    5.099574e-02,    2.658726e-01,   -2.794976e-01,   -2.278554e-02,   -3.963394e-01,   -6.530870e-01,    4.744306e-01,   -3.063988e-01,    1.490100e-01,   -5.702800e-02,    1.088000e-01,   -9.414400e-02,   -2.042500e-01,    1.066100e-01,   -9.674300e-02,    5.826500e-02,    2.272700e-02,    2.272700e-02,    9.103500e-03,    9.103500e-03,    9.103500e-03,    9.103500e-03,    2.419600e-02,    2.419600e-02,
         6,    1.584800e+01,    1.712667e-01,   -5.455505e-02,    1.394802e-01,   -1.085986e-01,   -2.362826e-01,    1.158537e-01,   -1.319203e-01,    6.511904e-02,   -3.154822e-02,    3.063174e-01,   -4.009927e-01,    1.012879e-01,   -3.115182e-01,   -7.863343e-01,    5.799037e-01,   -3.946934e-01,    1.704400e-01,   -4.652800e-02,    1.352100e-01,   -1.075200e-01,   -2.396000e-01,    1.074800e-01,   -1.159700e-01,    5.426300e-02,    2.620500e-02,    2.620500e-02,    1.064900e-02,    1.064900e-02,    1.064900e-02,    1.064900e-02,    2.750500e-02,    2.750500e-02,
         6,    2.511800e+01,    1.900503e-01,   -4.076376e-02,    1.706767e-01,   -1.244572e-01,   -2.690686e-01,    1.178703e-01,   -1.555085e-01,    6.006351e-02,   -1.605802e-01,    2.612993e-01,   -5.211540e-01,   -7.122395e-02,    2.762573e-02,   -5.638753e-01,    8.125976e-01,   -3.140188e-01,    1.853000e-01,   -3.303400e-02,    1.642900e-01,   -1.253300e-01,   -2.687300e-01,    1.109600e-01,   -1.308900e-01,    5.055000e-02,    2.958200e-02,    2.958200e-02,    1.225500e-02,    1.225500e-02,    1.225500e-02,    1.225500e-02,    3.029600e-02,    3.029600e-02,
         6,    3.981000e+01,    2.024447e-01,   -2.332184e-02,    2.040656e-01,   -1.431263e-01,   -2.983261e-01,    1.227863e-01,   -1.765533e-01,    4.966787e-02,   -1.909255e-01,    1.827314e-01,   -2.829634e-01,   -3.041798e-01,    2.787267e-01,   -2.388858e-01,    9.112365e-01,   -3.359825e-01,    1.961100e-01,   -1.725900e-02,    2.000900e-01,   -1.474000e-01,   -2.944100e-01,    1.194300e-01,   -1.465600e-01,    3.860900e-02,    3.317900e-02,    3.317900e-02,    1.405000e-02,    1.405000e-02,    1.405000e-02,    1.405000e-02,    3.291500e-02,    3.291500e-02,
         6,    6.309500e+01,    2.072119e-01,   -3.809748e-03,    2.397216e-01,   -1.680236e-01,   -3.254895e-01,    1.348919e-01,   -1.919570e-01,    3.486207e-02,   -1.648722e-01,    3.516204e-02,   -1.646801e-01,   -6.449561e-01,    4.574186e-01,   -2.110068e-01,    1.021083e+00,   -4.844912e-01,    2.011700e-01,   -2.521200e-03,    2.370900e-01,   -1.783300e-01,   -3.181800e-01,    1.315200e-01,   -1.563100e-01,    1.794800e-02,    3.664600e-02,    3.664600e-02,    1.598000e-02,    1.598000e-02,    1.598000e-02,    1.598000e-02,    3.491100e-02,    3.491100e-02,
         7,    6.309500e+00,    3.774776e-03,    1.074308e-03,    3.145682e-02,   -3.388602e-02,   -4.110092e-02,    3.818898e-02,   -5.383156e-03,    6.604109e-03,    3.178567e-01,    5.060586e-01,    7.218149e-01,   -6.840313e-01,   -5.366251e-01,    2.285241e-01,   -6.897086e-01,    3.394242e-02,    4.524600e-03,    2.268100e-03,    3.337100e-02,   -3.570000e-02,   -4.252400e-02,    3.879500e-02,   -7.912800e-03,    6.728600e-03,    2.359000e-03,    2.359000e-03,    2.651900e-03,    2.651900e-03,    2.651900e-03,    2.651900e-03,    3.667700e-03,    3.667700e-03,
         7,    1.000000e+01,    3.851398e-03,    2.622664e-03,    4.105442e-02,   -4.275914e-02,   -5.234881e-02,    4.562698e-02,   -7.197107e-03,    7.837035e-03,    7.943632e-02,    7.184776e-01,    9.092669e-01,   -3.751224e-01,   -4.896132e-01,   -7.635564e-02,   -5.782775e-01,   -2.618870e-01,    4.086800e-03,    4.751800e-03,    4.406700e-02,   -4.400200e-02,   -5.397100e-02,    4.537400e-02,   -9.698100e-03,    6.704400e-03,    2.963400e-03,    2.963400e-03,    3.313200e-03,    3.313200e-03,    3.313200e-03,    3.313200e-03,    4.324900e-03,    4.324900e-03,
         7,    1.584800e+01,    2.959010e-03,    4.742365e-03,    5.315178e-02,   -5.291727e-02,   -6.486005e-02,    5.395674e-02,   -9.198975e-03,    9.372097e-03,   -3.567225e-01,    5.455458e-01,    9.150935e-01,   -2.256903e-01,   -3.110488e-01,   -1.359802e-01,   -3.586044e-01,   -5.025206e-01,    1.718900e-03,    6.638900e-03,    5.688500e-02,   -5.383800e-02,   -6.612900e-02,    5.340200e-02,   -1.098400e-02,    6.870700e-03,    3.476400e-03,    3.476400e-03,    4.079600e-03,    4.079600e-03,    4.079600e-03,    4.079600e-03,    4.977700e-03,    4.977700e-03,
