MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.309500e+00,   -1.906685e-02,   -1.577212e-03,    3.574340e-02,   -2.684023e-02,   -7.204613e-02,    2.858607e-02,    2.300497e-02,   -1.075466e-02,   -3.687642e-01,   -2.600886e-01,   -6.074925e-01,    1.699471e-01,   -6.896816e-01,    2.566595e-01,    6.752646e-01,   -7.498253e-01,   -2.072500e-02,   -2.746700e-03,    3.396600e-02,   -2.634300e-02,   -7.406400e-02,    2.933700e-02,    2.817000e-02,   -1.649000e-02,    4.496500e-03,    4.496500e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    7.648900e-03,    7.648900e-03,
         1,    1.000000e+01,   -1.690635e-02,   -2.219640e-03,    4.339414e-02,   -3.034480e-02,   -7.724860e-02,    3.318854e-02,    2.577584e-02,   -1.248221e-02,   -2.956459e-01,   -5.132605e-01,   -1.123256e+00,    2.373012e-01,   -2.576553e-01,   -8.369926e-01,    8.353674e-01,   -8.026458e-01,   -1.826100e-02,   -4.571400e-03,    3.977400e-02,   -2.958000e-02,   -7.807900e-02,    3.049100e-02,    3.285700e-02,   -1.928600e-02,    4.582000e-03,    4.582000e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    8.476700e-03,    8.476700e-03,
         1,    1.584800e+01,   -1.481170e-02,   -8.719664e-04,    5.003083e-02,   -3.485083e-02,   -8.321497e-02,    4.230696e-02,    2.855330e-02,   -1.492397e-02,    6.570525e-02,   -8.070022e-01,   -9.725156e-01,    2.564730e-02,    4.014494e-01,   -1.137226e+00,    1.070493e+00,   -7.724318e-01,   -1.451900e-02,   -4.467000e-03,    4.651100e-02,   -3.475800e-02,   -8.176200e-02,    3.819100e-02,    3.875200e-02,   -2.228300e-02,    4.454800e-03,    4.454800e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    9.527100e-03,    9.527100e-03,
         1,    2.511800e+01,   -1.425311e-02,    1.983780e-03,    5.611335e-02,   -4.321092e-02,   -9.267697e-02,    5.634224e-02,    3.177983e-02,   -1.894006e-02,    9.285477e-01,   -1.014397e+00,   -1.383851e-01,   -3.303873e-01,    6.834761e-01,    1.936177e-01,    1.238158e+00,   -5.692621e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.592638e-02,    4.837423e-03,    6.419369e-02,   -5.752432e-02,   -1.071392e-01,    7.405997e-02,    3.671747e-02,   -2.478228e-02,    1.561146e+00,   -8.056171e-01,   -3.655276e-01,    6.009701e-01,    9.399253e-01,   -6.688934e-01,    1.064148e+00,   -2.490710e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.902894e-02,    6.162622e-03,    7.714858e-02,   -7.795550e-02,   -1.260425e-01,    9.528078e-02,    4.427988e-02,   -3.146042e-02,    1.495787e+00,   -5.939167e-02,   -2.779864e-01,    8.782727e-01,    1.277767e-01,   -6.837747e-01,    1.053866e+00,    7.407084e-04,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    6.309500e+00,   -1.289622e-02,   -4.799475e-03,    3.615590e-02,   -3.412380e-02,   -3.258258e-02,    2.378917e-02,   -5.720024e-05,    3.049761e-03,   -8.870496e-01,    1.502358e-01,   -5.282224e-01,   -4.451988e-02,    2.225949e-01,    4.490891e-01,   -6.547362e-02,    5.561478e-01,   -1.675400e-02,   -4.146100e-03,    3.462300e-02,   -3.425300e-02,   -3.208800e-02,    2.478700e-02,   -1.843500e-04,    4.129800e-03,    4.349000e-03,    4.349000e-03,    2.902000e-03,    2.902000e-03,    2.221900e-03,    2.221900e-03,    1.942000e-03,    1.942000e-03,
         2,    1.000000e+01,   -9.943817e-03,   -6.319535e-03,    4.521226e-02,   -4.144730e-02,   -3.710473e-02,    3.061585e-02,   -7.764700e-04,    3.800696e-03,   -1.070318e+00,    7.427880e-02,   -7.432389e-01,   -8.520045e-02,   -2.544487e-01,    8.570496e-03,    9.233633e-02,    6.270273e-01,   -1.493000e-02,   -5.973500e-03,    4.313000e-02,   -4.168600e-02,   -3.779200e-02,    3.063900e-02,   -5.530900e-04,    5.317600e-03,    4.658600e-03,    4.658600e-03,    2.801600e-03,    2.801600e-03,    2.701000e-03,    2.701000e-03,    2.419200e-03,    2.419200e-03,
         2,    1.584800e+01,   -6.543234e-03,   -6.115139e-03,    5.475402e-02,   -5.100119e-02,   -4.305622e-02,    4.107801e-02,   -1.643425e-03,    4.917172e-03,   -1.253272e+00,    8.916638e-02,   -3.328356e-01,   -3.110994e-01,   -7.983074e-01,   -3.426288e-01,    6.051414e-02,    5.348413e-01,   -1.258200e-02,   -5.685500e-03,    5.363300e-02,   -5.204900e-02,   -4.574500e-02,    3.992400e-02,   -1.460400e-03,    6.534800e-03,    4.818400e-03,    4.818400e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.024500e-03,    3.024500e-03,
         2,    2.511800e+01,   -4.009852e-03,   -4.363043e-03,    6.583972e-02,   -6.531023e-02,   -5.202019e-02,    5.595489e-02,   -2.909057e-03,    6.536808e-03,   -1.082894e+00,   -6.772958e-02,    5.197763e-01,   -4.627798e-01,   -1.237313e+00,   -2.540977e-01,   -1.475336e-01,    4.186727e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
