MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    6.309500e+00,   -2.098810e-02,   -2.255493e-03,    4.096024e-02,   -3.084526e-02,   -7.762175e-02,    3.199933e-02,    2.049433e-02,   -7.404284e-03,    5.851267e-02,   -1.092420e-01,   -2.390538e+00,    1.538815e+00,    1.215993e+00,   -9.099501e-01,    1.003500e+00,   -1.187846e+00,   -2.072500e-02,   -2.746700e-03,    3.396600e-02,   -2.634300e-02,   -7.406400e-02,    2.933700e-02,    2.817000e-02,   -1.649000e-02,    4.496500e-03,    4.496500e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    2.925800e-03,    7.648900e-03,    7.648900e-03,
         1,    1.000000e+01,   -1.850924e-02,   -2.910826e-03,    4.976126e-02,   -3.473461e-02,   -8.387429e-02,    3.731537e-02,    2.231871e-02,   -8.551088e-03,    5.417694e-02,   -3.624125e-01,   -3.098843e+00,    1.599371e+00,    1.798162e+00,   -2.117462e+00,    1.243206e+00,   -1.266402e+00,   -1.826100e-02,   -4.571400e-03,    3.977400e-02,   -2.958000e-02,   -7.807900e-02,    3.049100e-02,    3.285700e-02,   -1.928600e-02,    4.582000e-03,    4.582000e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    3.222900e-03,    8.476700e-03,    8.476700e-03,
         1,    1.584800e+01,   -1.614504e-02,   -1.532907e-03,    5.735620e-02,   -3.984301e-02,   -9.092680e-02,    4.711725e-02,    2.434242e-02,   -1.026192e-02,    3.650095e-01,   -6.586363e-01,   -2.996491e+00,    1.404970e+00,    2.532202e+00,   -2.466292e+00,    1.512483e+00,   -1.261778e+00,   -1.451900e-02,   -4.467000e-03,    4.651100e-02,   -3.475800e-02,   -8.176200e-02,    3.819100e-02,    3.875200e-02,   -2.228300e-02,    4.454800e-03,    4.454800e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    3.619300e-03,    9.527100e-03,    9.527100e-03,
         1,    2.511800e+01,   -1.533106e-02,    1.451412e-03,    6.444822e-02,   -4.932932e-02,   -1.014421e-01,    6.214306e-02,    2.695845e-02,   -1.287649e-02,    1.189471e+00,   -8.855354e-01,   -2.053260e+00,    1.075267e+00,    2.697197e+00,   -1.139077e+00,    1.669639e+00,   -1.111913e+00,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.691839e-02,    4.519950e-03,    7.385650e-02,   -6.532099e-02,   -1.170711e-01,    8.136274e-02,    3.098218e-02,   -1.622996e-02,    1.797231e+00,   -7.300626e-01,   -2.269904e+00,    2.137562e+00,    2.897348e+00,   -2.108147e+00,    1.516387e+00,   -9.234378e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -2.016569e-02,    5.955099e-03,    8.842303e-02,   -8.797914e-02,   -1.373572e-01,    1.049236e-01,    3.677545e-02,   -1.928899e-02,    1.706225e+00,   -2.097434e-02,   -2.051117e+00,    2.454690e+00,    1.907244e+00,   -2.200291e+00,    1.540818e+00,   -7.890472e-01,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    6.309500e+00,   -1.307403e-02,   -6.104955e-03,    4.016312e-02,   -3.821118e-02,   -3.637644e-02,    2.682333e-02,   -9.122247e-05,    3.640213e-03,   -8.461646e-01,    4.504152e-01,   -1.909068e+00,    1.363948e+00,    1.930078e+00,   -9.164802e-01,   -4.795444e-02,    2.521047e-01,   -1.675400e-02,   -4.146100e-03,    3.462300e-02,   -3.425300e-02,   -3.208800e-02,    2.478700e-02,   -1.843500e-04,    4.129800e-03,    4.349000e-03,    4.349000e-03,    2.902000e-03,    2.902000e-03,    2.221900e-03,    2.221900e-03,    1.942000e-03,    1.942000e-03,
         2,    1.000000e+01,   -9.772482e-03,   -7.817614e-03,    5.027876e-02,   -4.612923e-02,   -4.165018e-02,    3.458239e-02,   -1.099267e-03,    4.461913e-03,   -1.107096e+00,    3.958515e-01,   -2.551670e+00,    1.585960e+00,    1.428426e+00,   -1.459974e+00,    2.257675e-01,    3.537066e-01,   -1.493000e-02,   -5.973500e-03,    4.313000e-02,   -4.168600e-02,   -3.779200e-02,    3.063900e-02,   -5.530900e-04,    5.317600e-03,    4.658600e-03,    4.658600e-03,    2.801600e-03,    2.801600e-03,    2.701000e-03,    2.701000e-03,    2.419200e-03,    2.419200e-03,
         2,    1.584800e+01,   -6.101268e-03,   -7.965581e-03,    6.072227e-02,   -5.670602e-02,   -4.846872e-02,    4.619958e-02,   -2.182544e-03,    5.530438e-03,   -1.344997e+00,    4.732029e-01,   -2.104827e+00,    1.382684e+00,    8.086828e-01,   -1.863240e+00,    2.387648e-01,    3.320753e-01,   -1.258200e-02,   -5.685500e-03,    5.363300e-02,   -5.204900e-02,   -4.574500e-02,    3.992400e-02,   -1.460400e-03,    6.534800e-03,    4.818400e-03,    4.818400e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.368100e-03,    3.024500e-03,    3.024500e-03,
         2,    2.511800e+01,   -3.232759e-03,   -6.816503e-03,    7.300867e-02,   -7.281433e-02,   -5.848177e-02,    6.278645e-02,   -3.541167e-03,    7.159186e-03,   -1.248427e+00,    4.548946e-01,   -1.124439e+00,    1.258303e+00,    2.446668e-01,   -1.820932e+00,    1.078675e-02,    2.627898e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
