MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    2.511800e+01,   -1.522478e-02,    7.938328e-04,    6.423693e-02,   -4.911983e-02,   -1.001105e-01,    6.142073e-02,    2.771675e-02,   -1.301576e-02,    1.163745e+00,   -7.263653e-01,   -2.004716e+00,    1.027140e+00,    2.391276e+00,   -9.731265e-01,    1.601776e+00,   -1.099449e+00,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.636005e-02,    4.041781e-03,    7.364153e-02,   -6.487338e-02,   -1.154675e-01,    8.109275e-02,    3.182379e-02,   -1.628143e-02,    1.664355e+00,   -6.162642e-01,   -2.227539e+00,    2.049346e+00,    2.581306e+00,   -2.054938e+00,    1.450025e+00,   -9.193792e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.935770e-02,    5.967670e-03,    8.800370e-02,   -8.720033e-02,   -1.360044e-01,    1.051283e-01,    3.768891e-02,   -1.921834e-02,    1.556647e+00,   -2.330157e-02,   -1.985169e+00,    2.332205e+00,    1.694486e+00,   -2.232489e+00,    1.481545e+00,   -7.936318e-01,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    2.511800e+01,   -3.851178e-03,   -6.941891e-03,    7.285307e-02,   -7.311513e-02,   -5.838090e-02,    6.281711e-02,   -3.654557e-03,    6.946572e-03,   -1.116694e+00,    4.816041e-01,   -1.088753e+00,    1.327294e+00,    2.215306e-01,   -1.827965e+00,    3.918668e-02,    3.160418e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -2.339613e-03,   -5.973441e-03,    9.078341e-02,   -9.597291e-02,   -7.361221e-02,    8.488663e-02,   -5.882871e-03,    9.141640e-03,   -6.446943e-01,    8.389188e-01,   -7.122467e-01,    1.394443e+00,    5.073205e-02,   -1.467465e+00,   -2.539887e-01,    1.892532e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -8.813807e-04,   -6.351432e-03,    1.166183e-01,   -1.238844e-01,   -9.534777e-02,    1.121744e-01,   -9.680914e-03,    1.112752e-02,   -4.749337e-01,    2.038246e+00,   -1.097234e+00,    1.712657e+00,    4.445807e-01,   -1.548034e+00,   -3.655702e-01,    3.822451e-02,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    3.750371e-03,   -9.943185e-03,    9.315970e-02,   -9.203696e-02,   -6.662844e-02,    8.096492e-02,   -1.415008e-02,    1.223765e-02,   -2.312157e+00,   -4.442521e-01,   -2.470037e+00,   -1.293090e+00,    1.422533e+00,   -1.473212e+00,   -1.253953e+00,    2.223779e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    6.776071e-03,   -1.166128e-02,    1.182336e-01,   -1.156668e-01,   -8.734544e-02,    1.053923e-01,   -1.825577e-02,    1.431023e-02,   -1.532375e+00,   -8.990784e-01,   -1.516533e+00,   -1.475183e+00,    9.839948e-01,   -1.015965e+00,   -1.842005e+00,    1.639234e+00,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    2.511800e+01,   -4.814441e-03,    6.770216e-03,    8.229956e-02,   -8.450134e-02,   -8.752335e-02,    1.018086e-01,   -1.406502e-02,   -9.572933e-03,   -8.939431e-01,   -2.270324e-01,   -1.033974e+00,    7.757651e-01,    5.917691e-01,   -1.411478e+00,    5.752295e-01,   -8.707155e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
         4,    3.981000e+01,   -7.433646e-03,    7.241894e-03,    9.900928e-02,   -1.131845e-01,   -1.101270e-01,    1.345045e-01,   -1.164492e-02,   -1.665978e-02,   -9.047010e-01,   -6.645634e-01,   -7.597220e-01,    3.666974e-01,    1.137176e+00,   -1.079319e+00,    5.713986e-01,   -9.771065e-01,   -1.348700e-02,    2.795300e-03,    9.319900e-02,   -1.103800e-01,   -1.014300e-01,    1.262500e-01,   -5.974700e-03,   -2.635600e-02,    6.691000e-03,    6.691000e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    9.923400e-03,    9.923400e-03,
