MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    2.511800e+01,   -1.425990e-02,    1.097499e-03,    5.758469e-02,   -4.440152e-02,   -9.294882e-02,    5.668714e-02,    3.279826e-02,   -1.795183e-02,    9.301926e-01,   -7.998690e-01,   -4.764151e-01,   -5.685730e-02,    7.459335e-01,    1.143803e-01,    1.147015e+00,   -6.577025e-01,   -1.041700e-02,   -2.207000e-03,    5.551100e-02,   -4.464900e-02,   -8.970200e-02,    5.718500e-02,    4.561500e-02,   -2.530100e-02,    4.131300e-03,    4.131300e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    4.352700e-03,    1.117400e-02,    1.117400e-02,
         1,    3.981000e+01,   -1.532613e-02,    4.261075e-03,    6.611016e-02,   -5.870813e-02,   -1.072486e-01,    7.552076e-02,    3.778260e-02,   -2.289474e-02,    1.418294e+00,   -6.684536e-01,   -7.432319e-01,    8.342787e-01,    9.614939e-01,   -9.567924e-01,    9.801608e-01,   -3.979074e-01,   -9.366600e-03,    1.452300e-03,    6.233900e-02,   -5.447500e-02,   -1.023700e-01,    7.066600e-02,    5.021300e-02,   -2.794100e-02,    4.201900e-03,    4.201900e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    5.074000e-03,    1.268200e-02,    1.268200e-02,
         1,    6.309500e+01,   -1.819134e-02,    6.321799e-03,    7.919468e-02,   -7.894491e-02,   -1.269227e-01,    9.815248e-02,    4.507102e-02,   -2.826538e-02,    1.340726e+00,   -8.885916e-02,   -5.997764e-01,    1.033877e+00,    2.662043e-01,   -1.135406e+00,    1.002529e+00,   -2.065813e-01,   -1.094900e-02,    5.841800e-03,    7.538100e-02,   -7.237100e-02,   -1.252300e-01,    9.093300e-02,    6.052100e-02,   -3.144900e-02,    5.401800e-03,    5.401800e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    6.358500e-03,    1.541100e-02,    1.541100e-02,
         2,    2.511800e+01,   -4.988577e-03,   -4.828950e-03,    6.686782e-02,   -6.728590e-02,   -5.316263e-02,    5.750602e-02,   -3.314456e-03,    6.320763e-03,   -8.744111e-01,    3.151560e-02,    2.839789e-01,   -9.656220e-03,   -9.752915e-01,   -6.098530e-01,   -4.599613e-02,    4.727839e-01,   -9.093500e-03,   -4.681000e-03,    6.810600e-02,   -6.732800e-02,   -5.741500e-02,    5.484700e-02,   -3.498100e-03,    8.208400e-03,    4.694500e-03,    4.694500e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    4.360100e-03,    3.992600e-03,    3.992600e-03,
         2,    3.981000e+01,   -3.996070e-03,   -3.293665e-03,    8.347963e-02,   -8.819151e-02,   -6.723196e-02,    7.769109e-02,   -5.386218e-03,    8.348476e-03,   -2.233434e-01,    1.572674e-01,    5.645262e-01,    3.417648e-02,   -1.064599e+00,   -2.096128e-01,   -3.449474e-01,    3.345160e-01,   -4.874100e-03,   -2.675400e-03,    8.670900e-02,   -8.799600e-02,   -7.332200e-02,    7.649200e-02,   -7.269700e-03,    1.017500e-02,    3.931300e-03,    3.931300e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.720500e-03,    5.460200e-03,    5.460200e-03,
         2,    6.309500e+01,   -3.254360e-03,   -2.884041e-03,    1.072280e-01,   -1.136197e-01,   -8.725758e-02,    1.024443e-01,   -8.886709e-03,    1.011680e-02,    3.612996e-01,    8.163445e-01,    1.909630e-01,    3.045099e-01,   -6.652607e-01,   -2.132212e-01,   -4.761714e-01,    1.789774e-01,   -2.229100e-03,   -5.675000e-04,    1.086200e-01,   -1.114000e-01,   -9.210700e-02,    1.008900e-01,   -1.230600e-02,    1.140200e-02,    2.837700e-03,    2.837700e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.289500e-03,    7.180800e-03,    7.180800e-03,
         3,    3.981000e+01,    6.100783e-03,   -1.213506e-02,    8.754611e-02,   -8.671928e-02,   -6.239200e-02,    7.615636e-02,   -1.928961e-02,    1.725814e-02,   -2.638685e+00,   -1.397482e-01,   -1.960035e+00,   -1.776208e+00,    6.403244e-01,   -5.853701e-01,   -7.091713e-01,    1.691614e+00,   -1.289300e-02,   -1.314100e-02,    6.597200e-02,   -1.062700e-01,   -5.892400e-02,    7.298600e-02,   -2.598000e-02,    3.321700e-02,    7.198200e-03,    7.198200e-03,    1.100700e-02,    1.100700e-02,    5.416000e-03,    5.416000e-03,    9.434100e-03,    9.434100e-03,
         3,    6.309500e+01,    9.613914e-03,   -1.448424e-02,    1.112541e-01,   -1.088351e-01,   -8.196771e-02,    9.881153e-02,   -2.475702e-02,    2.057332e-02,   -1.855232e+00,   -5.779148e-01,   -7.579739e-01,   -2.217685e+00,    2.423925e-01,   -1.084643e-01,   -1.316269e+00,    1.132758e+00,   -6.693200e-03,   -1.956400e-02,    1.042800e-01,   -1.292400e-01,   -8.021000e-02,    9.802500e-02,   -4.103400e-02,    3.458100e-02,    8.789800e-03,    8.789800e-03,    9.201000e-03,    9.201000e-03,    7.251500e-03,    7.251500e-03,    1.236600e-02,    1.236600e-02,
         4,    2.511800e+01,   -7.707075e-03,    9.822657e-03,    7.784345e-02,   -8.109957e-02,   -8.704638e-02,    1.009413e-01,   -1.030700e-02,   -1.346397e-02,   -3.409217e-01,   -8.106063e-01,   -2.775993e-01,    1.983520e-01,    5.108092e-01,   -1.264267e+00,    5.887580e-02,   -3.360855e-01,   -9.490300e-03,    5.582700e-03,    7.620800e-02,   -7.993100e-02,   -8.403700e-02,    9.349300e-02,   -9.878500e-03,   -1.591000e-02,    5.230600e-03,    5.230600e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    5.891400e-03,    7.278000e-03,    7.278000e-03,
         4,    3.981000e+01,   -1.105595e-02,    1.124010e-02,    9.400667e-02,   -1.086593e-01,   -1.093895e-01,    1.335689e-01,   -7.158270e-03,   -2.186885e-02,   -3.633310e-01,   -1.262113e+00,   -1.056071e-01,   -2.249854e-01,    1.040739e+00,   -9.569830e-01,    1.192707e-01,   -4.521790e-01,   -1.348700e-02,    2.795300e-03,    9.319900e-02,   -1.103800e-01,   -1.014300e-01,    1.262500e-01,   -5.974700e-03,   -2.635600e-02,    6.691000e-03,    6.691000e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    7.647900e-03,    9.923400e-03,    9.923400e-03,
